"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"1","FF",2021-10-03,94.6,-1.71,5.34,"Kennedy, Ian",675649,453178,"strikeout","swinging_strike",NA,NA,NA,NA,11,"Brian Miller strikes out swinging.","R","L","R","MIA","PHI","S",2,"",1,2,2021,-1.03,1.39,-0.68,3.96,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,4.99602583552017,-137.595616826375,-0.941370586520475,-14.2065941875507,35.9173100211284,-14.7175025464863,3.41,1.56,NA,NA,NA,94.3,2443,6.5,632246,595284,543543,591720,664761,520471,546318,608671,663837,53.96,NA,0,0,1,0,0,NA,57,5,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",216,-0.006,-0.188,NA,NA,NA,0.188,NA,2,2,0.876,0.876,36,25,37,26,1,3,2,1,NA,NA,1.19,1.03,-1.03,30.9
"2","SL",2021-10-03,82.6,-1.82,5.35,"Kennedy, Ian",675649,453178,"","foul",NA,NA,NA,NA,14,"Brian Miller strikes out swinging.","R","L","R","MIA","PHI","S",NA,"",1,2,2021,0.69,0.01,1.2,1.84,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,5.51964014166012,-120.198263735368,-1.51000263571264,5.61566303342366,23.270702158359,-32.0123518678534,3.41,1.56,10,88.1,-11,82.4,2312,6.1,632246,595284,543543,591720,664761,520471,546318,608671,663837,54.37,NA,NA,NA,NA,NA,NA,NA,57,4,"Slider",5,3,5,3,3,5,5,3,"Standard","Standard",41,0,0,NA,NA,NA,0,88.1,2,2,0.876,0.876,36,25,37,26,1,3,2,1,NA,NA,3.33,-0.69,0.69,29.8
"3","FF",2021-10-03,93.8,-1.55,5.28,"Kennedy, Ian",675649,453178,"","foul",NA,NA,NA,NA,8,"Brian Miller strikes out swinging.","R","L","R","MIA","PHI","S",NA,"",1,1,2021,-0.85,1.49,0.27,1.88,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,6.61296289427308,-136.27061280748,-6.30077713432743,-12.1482292589294,34.303754937576,-12.407249232601,3.41,1.56,NA,NA,NA,93.6,2484,6.6,632246,595284,543543,591720,664761,520471,546318,608671,663837,53.89,NA,NA,NA,NA,NA,NA,NA,57,3,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",218,0,-0.069,NA,NA,NA,0.069,NA,2,2,0.876,0.876,36,25,37,26,1,3,2,1,NA,NA,1.14,0.85,-0.85,31.4
"4","FF",2021-10-03,93.2,-1.62,5.37,"Kennedy, Ian",675649,453178,"","ball",NA,NA,NA,NA,12,"Brian Miller strikes out swinging.","R","L","R","MIA","PHI","B",NA,"",0,1,2021,-0.88,1.39,0.88,3.68,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,8.34082743509913,-135.386652423369,-1.50026455255556,-12.780983796765,35.0487016211775,-15.14541713448,3.29,1.61,NA,NA,NA,92.5,2409,6.4,632246,595284,543543,591720,664761,520471,546318,608671,663837,54.12,NA,NA,NA,NA,NA,NA,NA,57,2,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",220,0,0.036,NA,NA,NA,-0.036,NA,2,2,0.876,0.876,36,25,37,26,1,3,2,1,NA,NA,1.28,0.88,-0.88,33.8
"5","FF",2021-10-03,93.9,-1.57,5.45,"Kennedy, Ian",675649,453178,"","foul",NA,NA,NA,NA,1,"Brian Miller strikes out swinging.","R","L","R","MIA","PHI","S",NA,"",0,0,2021,-0.88,1.45,-0.38,3.17,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,5.06299848901784,-136.537918233712,-3.3203187054829,-12.1176441307301,33.4601193129249,-13.6540480276437,3.41,1.56,197,71.2,56,93.8,2483,6.5,632246,595284,543543,591720,664761,520471,546318,608671,663837,53.95,NA,NA,NA,NA,NA,NA,NA,57,1,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",215,0,-0.047,NA,NA,NA,0.047,88,2,2,0.876,0.876,36,25,37,26,1,3,2,1,NA,NA,1.17,0.88,-0.88,32.9
"6","SL",2021-10-03,82.6,-1.87,5.31,"Kennedy, Ian",656577,453178,"strikeout","swinging_strike_blocked",NA,NA,NA,NA,14,"Alex Jackson strikes out swinging.","R","R","R","MIA","PHI","S",2,"",2,2,2021,0.7,0,1.44,-0.01,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,NA,NA,6.18784698726493,-120.184032749501,-5.64725626794671,5.69387429212252,22.2096644738018,-31.2991625387739,3.47,1.59,NA,NA,NA,82.9,2222,6.4,632246,595284,543543,591720,664761,520471,546318,608671,663837,54.11,NA,0,0,1,0,0,NA,56,5,"Slider",5,3,5,3,3,5,5,3,"Standard","Standard",38,-0.007,-0.225,NA,NA,NA,0.225,NA,2,2,0.883,0.883,36,25,37,26,1,0,2,1,NA,NA,3.33,-0.7,-0.7,28.6
"7","SL",2021-10-03,83,-1.74,5.47,"Kennedy, Ian",656577,453178,"","ball",NA,NA,NA,NA,14,"Alex Jackson strikes out swinging.","R","R","R","MIA","PHI","B",NA,"",1,2,2021,0.75,-0.34,1.51,2.07,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,NA,NA,5.97209821347311,-120.891417378549,-0.719678543081454,6.33319423712827,22.0160145362659,-35.5477549272931,3.31,1.63,NA,NA,NA,83.3,2402,6.3,632246,595284,543543,591720,664761,520471,546318,608671,663837,54.22,NA,NA,NA,NA,NA,NA,NA,56,4,"Slider",5,3,5,3,3,5,5,3,"Standard","Standard",49,0,0.044,NA,NA,NA,-0.044,NA,2,2,0.883,0.883,36,25,37,26,1,0,2,1,NA,NA,3.62,-0.75,-0.75,34.1
"8","FF",2021-10-03,93.4,-1.41,5.52,"Kennedy, Ian",656577,453178,"","swinging_strike",NA,NA,NA,NA,2,"Alex Jackson strikes out swinging.","R","R","R","MIA","PHI","S",NA,"",1,1,2021,-0.84,1.52,-0.06,3.58,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,NA,NA,5.37804711090033,-135.937788470425,-2.56419766010719,-11.678409380909,31.9246365641453,-13.022857703387,3.47,1.59,NA,NA,NA,93.5,2464,6.5,632246,595284,543543,591720,664761,520471,546318,608671,663837,54.02,NA,NA,NA,NA,NA,NA,NA,56,3,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",217,0,-0.068,NA,NA,NA,0.068,NA,2,2,0.883,0.883,36,25,37,26,1,0,2,1,NA,NA,1.11,0.84,0.84,34.5
"9","FF",2021-10-03,94.4,-1.58,5.4,"Kennedy, Ian",656577,453178,"","ball",NA,NA,NA,NA,12,"Alex Jackson strikes out swinging.","R","R","R","MIA","PHI","B",NA,"",0,1,2021,-0.89,1.37,0.34,3.88,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,NA,NA,6.97231912462021,-137.26797201376,-1.28034443511128,-12.7872664252533,32.4215363302471,-14.8286906052868,3.32,1.65,NA,NA,NA,94.4,2431,6.5,632246,595284,543543,591720,664761,520471,546318,608671,663837,54,NA,NA,NA,NA,NA,NA,NA,56,2,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",220,0,0.033,NA,NA,NA,-0.033,NA,2,2,0.883,0.883,36,25,37,26,1,0,2,1,NA,NA,1.2,0.89,0.89,32.5
"10","FF",2021-10-03,93.6,-1.62,5.45,"Kennedy, Ian",656577,453178,"","swinging_strike",NA,NA,NA,NA,3,"Alex Jackson strikes out swinging.","R","R","R","MIA","PHI","S",NA,"",0,0,2021,-0.75,1.36,0.3,3.11,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,NA,NA,6.61907072427503,-136.136753467036,-3.290494772489,-10.8822116509453,31.7039402450409,-14.7446103349319,3.47,1.59,NA,NA,NA,93.4,2453,6.4,632246,595284,543543,591720,664761,520471,546318,608671,663837,54.14,NA,NA,NA,NA,NA,NA,NA,56,1,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",217,0,-0.043,NA,NA,NA,0.043,NA,2,2,0.883,0.883,36,25,37,26,1,0,2,1,NA,NA,1.25,0.75,0.75,31.9
