"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"11","ST",2023-10-01,82,-3,5.69,"Robertson, Nick",602104,687798,"","called_strike",NA,NA,NA,NA,4,"Ramon Urias strikes out swinging.","R","R","R","BAL","BOS","S",NA,"",0,1,2023,1.45,0.06,-0.65,2.34,NA,NA,NA,1,9,"Bot",NA,NA,NA,NA,NA,NA,2.51290451447129,-119.426934836965,-1.11778816326074,13.3729722076402,23.9163320414792,-31.5715929643413,3.07,1.48,NA,NA,NA,82.4,2798,6.6,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.93,NA,NA,NA,NA,NA,NA,NA,72,2,"Sweeper",1,6,1,6,6,1,1,6,"Standard","Standard",63,0,-0.057,NA,NA,NA,0.057,NA,-5,-5,0.002,0.002,24,29,25,29,1,0,11,1,NA,6,3.33,-1.45,-1.45,32.7
"12","FF",2023-10-01,97,-2.33,6,"Robertson, Nick",602104,687798,"","foul_tip",NA,NA,NA,NA,11,"Ramon Urias strikes out swinging.","R","R","R","BAL","BOS","S",NA,"",0,0,2023,-0.63,1.27,-0.09,3.43,NA,NA,NA,1,9,"Bot",NA,NA,NA,NA,NA,NA,7.59683101243114,-141.102551787689,-4.3354509387772,-10.1607242110026,31.8500143091388,-14.3370093098515,3.12,1.46,NA,NA,NA,98.8,2207,7.3,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.23,NA,NA,NA,NA,NA,NA,NA,72,1,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",209,0,-0.041,73.4,7.2,NA,0.041,NA,-5,-5,0.002,0.002,24,29,25,29,1,0,11,1,NA,6,1.15,0.63,0.63,41.2
"13","FF",2023-10-01,95.8,-2.48,5.88,"Robertson, Nick",663624,687798,"field_out","hit_into_play",NA,NA,NA,NA,13,"Ryan Mountcastle pops out to second baseman Enmanuel Valdez.","R","R","R","BAL","BOS","X",4,"popup",3,1,2023,-0.54,1.58,-1.05,2.77,NA,NA,NA,0,9,"Bot",168.39,135.05,NA,NA,NA,NA,5.07133662112015,-139.246921450549,-6.23306154068525,-8.15823695807546,33.8742782965352,-10.4724145670355,3.73,1.86,194,68.3,46,97.3,2204,7.4,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.13,0.277,0.28,0,1,0,0,3,71,5,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",212,-0.005,-0.442,69.3,6.4,0.374,0.442,88,-5,-5,0.007,0.007,24,26,25,26,1,1,11,1,NA,6,0.93,0.54,0.54,42.9
"14","FF",2023-10-01,96,-2.44,5.94,"Robertson, Nick",663624,687798,"","ball",NA,NA,NA,NA,14,"Ryan Mountcastle pops out to second baseman Enmanuel Valdez.","R","R","R","BAL","BOS","B",NA,"",2,1,2023,-0.33,1.45,1.14,1.71,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,NA,NA,10.4153617976867,-139.186628630144,-8.96810332285127,-6.76069516110015,32.9074393841785,-11.4114497782149,3.68,1.86,NA,NA,NA,97.4,2229,7.4,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.09,NA,NA,NA,NA,NA,NA,NA,71,4,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",208,0,0.129,NA,NA,NA,-0.129,NA,-5,-5,0.007,0.007,24,26,25,26,1,1,11,1,NA,6,1.05,0.33,0.33,41.7
"15","FF",2023-10-01,96.1,-2.37,5.94,"Robertson, Nick",663624,687798,"","ball",NA,NA,NA,NA,9,"Ryan Mountcastle pops out to second baseman Enmanuel Valdez.","R","R","R","BAL","BOS","B",NA,"",1,1,2023,-0.45,1.52,0.75,1.96,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,NA,NA,9.41113595295284,-139.426915274565,-8.48605081692225,-8.03174740894519,31.9123602067665,-10.500938006338,3.68,1.67,NA,NA,NA,97.3,2224,7.2,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.35,NA,NA,NA,NA,NA,NA,NA,71,3,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",213,0,0.059,NA,NA,NA,-0.059,NA,-5,-5,0.007,0.007,24,26,25,26,1,1,11,1,NA,6,0.96,0.45,0.45,42.6
"16","FF",2023-10-01,97.3,-2.31,6.07,"Robertson, Nick",663624,687798,"","foul",NA,NA,NA,NA,5,"Ryan Mountcastle pops out to second baseman Enmanuel Valdez.","R","R","R","BAL","BOS","S",NA,"",1,0,2023,-0.62,1.24,-0.12,3.07,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,NA,NA,7.41768769050541,-141.504376568081,-5.44697043624339,-9.96249362221445,32.0382299612175,-14.418250340205,3.73,1.86,13,95.9,-12,98.8,2121,7.1,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.36,NA,NA,NA,NA,NA,NA,NA,71,2,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",212,0,-0.052,65.4,5.3,NA,0.052,95.9,-5,-5,0.007,0.007,24,26,25,26,1,1,11,1,NA,6,1.17,0.62,0.62,40.8
"17","FF",2023-10-01,96.7,-2.47,5.89,"Robertson, Nick",663624,687798,"","ball",NA,NA,NA,NA,13,"Ryan Mountcastle pops out to second baseman Enmanuel Valdez.","R","R","R","BAL","BOS","B",NA,"",0,0,2023,-0.82,1.14,-0.34,1.29,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,NA,NA,7.68232962216655,-140.41192473964,-9.44264285780674,-12.645056677393,32.2754182977614,-15.0624383854701,3.73,1.87,NA,NA,NA,98.3,1961,7.3,716367,657136,666915,665839,622569,596115,677800,678882,608701,53.18,NA,NA,NA,NA,NA,NA,NA,71,1,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",213,0,0.04,NA,NA,NA,-0.04,NA,-5,-5,0.007,0.007,24,26,25,26,1,1,11,1,NA,6,1.31,0.82,0.82,38.8
"18","FF",2023-09-20,95.2,-2.45,5.89,"Robertson, Nick",641680,687798,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jonah Heim flies out to left fielder Masataka Yoshida.","R","L","R","TEX","BOS","X",7,"fly_ball",2,1,2023,-0.79,1.41,0.44,2.11,NA,NA,NA,2,5,"Bot",91.84,55.92,NA,NA,NA,NA,9.45967981168702,-138.24836883969,-7.57160505910332,-12.1147627055778,28.9284705354661,-12.5440221622074,3.54,1.66,364,93.3,29,96.6,2215,7.1,716507,624512,666915,649966,646240,678882,807799,594807,657077,53.43,0.097,0.13,0,1,0,0,3,53,4,"4-Seam Fastball",13,4,13,4,4,13,13,4,"Infield shade","Standard",218,0,-0.314,72.3,6.9,0.247,0.314,93.3,9,9,0.997,0.997,24,28,25,28,2,3,3,1,11,2,1.1,0.79,-0.79,33
"19","FF",2023-09-20,95.5,-2.31,5.98,"Robertson, Nick",641680,687798,"","called_strike",NA,NA,NA,NA,3,"Jonah Heim flies out to left fielder Masataka Yoshida.","R","L","R","TEX","BOS","S",NA,"",2,0,2023,-0.63,1.41,0.46,3.45,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,NA,NA,8.84217485679069,-138.882080951436,-4.27889307804313,-10.0828884612579,29.6099266326256,-13.1336009654706,3.47,1.63,NA,NA,NA,96.9,2168,7,716507,624512,666915,649966,646240,678882,807799,594807,657077,53.48,NA,NA,NA,NA,NA,NA,NA,53,3,"4-Seam Fastball",13,4,13,4,4,13,13,4,"Infield shade","Standard",208,0,-0.06,NA,NA,NA,0.06,NA,9,9,0.997,0.997,24,28,25,28,2,3,3,1,11,2,1.08,0.63,-0.63,36.9
"20","FF",2023-09-20,95.7,-2.5,5.94,"Robertson, Nick",641680,687798,"","ball",NA,NA,NA,NA,12,"Jonah Heim flies out to left fielder Masataka Yoshida.","R","L","R","TEX","BOS","B",NA,"",1,0,2023,-0.61,1.39,0.28,3.95,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,NA,NA,8.84002446899168,-139.12118871289,-2.81889701311494,-9.79214820194262,29.6023035751957,-13.6464837373148,3.35,1.55,NA,NA,NA,97.2,2245,7.1,716507,624512,666915,649966,646240,678882,807799,594807,657077,53.4,NA,NA,NA,NA,NA,NA,NA,53,2,"4-Seam Fastball",13,4,13,4,4,13,13,4,"Infield shade","Standard",210,0,0.056,NA,NA,NA,-0.056,NA,9,9,0.997,0.997,24,28,25,28,2,3,3,1,11,2,1.09,0.61,-0.61,36.2
