"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"11","SI",2021-10-03,98.8,-1.12,6.42,"Holmes, Clay",668227,605280,"strikeout","swinging_strike",NA,NA,NA,NA,2,"Randy Arozarena strikes out swinging.","R","R","R","NYY","TB","S",2,"",1,2,2021,-1.35,0.26,-0.24,3.28,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,5.53123673235983,-143.708183370482,-3.70261920205707,-19.9796553467036,34.549750049624,-27.8965403651598,3.32,1.51,NA,NA,NA,98.4,2246,6.2,632239,596142,519203,650402,596059,570482,608336,458731,592450,54.31,NA,0,0,1,0,0,NA,33,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",223,0.014,-0.188,NA,NA,NA,0.188,NA,0,0,0.551,0.449,28,26,28,26,1,2,2,1,2,4,2.08,1.35,1.35,45.9
"12","SI",2021-10-03,98.5,-1.02,6.47,"Holmes, Clay",668227,605280,"","called_strike",NA,NA,NA,NA,6,"Randy Arozarena strikes out swinging.","R","R","R","NYY","TB","S",NA,"",1,1,2021,-1.28,0.66,0.37,2.47,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,6.74466300364969,-143.189579668005,-6.95244930840295,-19.1901433552349,31.6384503934477,-21.7261329131176,3.45,1.68,NA,NA,NA,98.5,2323,6.2,632239,596142,519203,650402,596059,570482,608336,458731,592450,54.25,NA,NA,NA,NA,NA,NA,NA,33,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,0,-0.069,NA,NA,NA,0.069,NA,0,0,0.551,0.449,28,26,28,26,1,2,2,1,2,4,1.69,1.28,1.28,48.2
"13","SL",2021-10-03,88.8,-1.05,6.45,"Holmes, Clay",668227,605280,"","ball",NA,NA,NA,NA,14,"Randy Arozarena strikes out swinging.","R","R","R","NYY","TB","B",NA,"",0,1,2021,-0.04,-0.05,2.64,-0.14,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,9.05283052528046,-128.815682824557,-9.92844338113105,-2.22041118595114,25.801916264078,-30.8883097868362,3.44,1.66,NA,NA,NA,88.5,2425,6.2,632239,596142,519203,650402,596059,570482,608336,458731,592450,54.29,NA,NA,NA,NA,NA,NA,NA,33,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",18,0,0.036,NA,NA,NA,-0.036,NA,0,0,0.551,0.449,28,26,28,26,1,2,2,1,2,4,2.95,0.04,0.04,47.4
"14","SL",2021-10-03,87.2,-1.14,6.5,"Holmes, Clay",668227,605280,"","called_strike",NA,NA,NA,NA,9,"Randy Arozarena strikes out swinging.","R","R","R","NYY","TB","S",NA,"",0,0,2021,0.08,-0.16,0.66,1.72,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,4.16175369638136,-126.960514222658,-5.01784472103511,0.0266896271766337,24.9065134149598,-33.1416390236074,3.43,1.69,NA,NA,NA,87.1,2441,6.1,632239,596142,519203,650402,596059,570482,608336,458731,592450,54.43,NA,NA,NA,NA,NA,NA,NA,33,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",31,0,-0.047,NA,NA,NA,0.047,NA,0,0,0.551,0.449,28,26,28,26,1,2,2,1,2,4,3.15,-0.08,-0.08,49.2
"15","SI",2021-10-01,96.6,-0.87,6.44,"Holmes, Clay",650490,605280,"walk","ball",NA,NA,NA,NA,3,"Yandy Diaz walks.","R","R","R","NYY","TB","B",NA,"",3,0,2021,-0.89,0.48,0.55,3.06,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,5.77477714562456,-140.657167785684,-4.54618100516424,-13.1051478711813,30.2582645640729,-24.9194839209238,3.52,1.6,NA,NA,NA,96.4,2055,6,632282,543309,519203,650402,596059,570482,608336,458731,592450,54.48,NA,0.691717,0.7,1,0,0,NA,41,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",222,-0.014,0.119,NA,NA,NA,-0.119,NA,-1,1,0.375,0.625,28,29,28,30,1,2,2,1,2,1,1.94,0.89,0.89,48.8
"16","SI",2021-10-01,96.6,-0.87,6.44,"Holmes, Clay",650490,605280,"walk","ball",NA,NA,NA,NA,3,"Yandy Diaz walks.","R","R","R","NYY","TB","B",NA,"",3,0,2021,-0.89,0.48,0.55,3.06,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,5.77477714562456,-140.657167785684,-4.54618100516424,-13.1051478711813,30.2582645640729,-24.9194839209238,3.52,1.6,NA,NA,NA,96.4,2055,6,632282,543309,519203,650402,596059,570482,608336,458731,592450,54.48,NA,0.691717,0.7,1,0,0,NA,41,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",222,-0.014,0.119,NA,NA,NA,-0.119,NA,-1,1,0.375,0.625,28,29,28,30,1,2,2,1,2,1,1.94,0.89,0.89,48.8
"17","SI",2021-10-01,96.8,-1.02,6.49,"Holmes, Clay",650490,605280,"","ball",NA,NA,NA,NA,11,"Yandy Diaz walks.","R","R","R","NYY","TB","B",NA,"",2,0,2021,-1.26,0.32,-0.62,3.72,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,3.90613944249276,-140.99215398679,-2.55366785715139,-17.6828119515284,33.0625382061925,-27.5529295138599,3.56,1.68,NA,NA,NA,96,2143,5.8,632282,543309,519203,650402,596059,570482,608336,458731,592450,54.66,NA,NA,NA,NA,NA,NA,NA,41,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",219,0,0.098,NA,NA,NA,-0.098,NA,-1,1,0.375,0.625,28,29,28,30,1,2,2,1,2,1,2.12,1.26,1.26,46.1
"18","SI",2021-10-01,96.8,-0.99,6.43,"Holmes, Clay",650490,605280,"","ball",NA,NA,NA,NA,1,"Yandy Diaz walks.","R","R","R","NYY","TB","B",NA,"",1,0,2021,-1.02,0.68,-0.58,3.5,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,3.39127211640277,-140.943876532396,-3.80837913472638,-14.3390888884159,31.7448906084475,-22.4480255928485,3.56,1.7,NA,NA,NA,96.4,2166,6,632282,543309,519203,650402,596059,570482,608336,458731,592450,54.5,NA,NA,NA,NA,NA,NA,NA,41,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",221,0,0.062,NA,NA,NA,-0.062,NA,-1,1,0.375,0.625,28,29,28,30,1,2,2,1,2,1,1.75,1.02,1.02,46.9
"19","SI",2021-10-01,96.3,-1.12,6.41,"Holmes, Clay",650490,605280,"","ball",NA,NA,NA,NA,11,"Yandy Diaz walks.","R","R","R","NYY","TB","B",NA,"",0,0,2021,-0.93,0.47,-0.79,3.73,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,2.96186392013871,-140.286513861241,-2.61118346054485,-12.925709346857,31.1365025461012,-25.6291137071931,3.57,1.75,NA,NA,NA,95.9,2048,6,632282,543309,519203,650402,596059,570482,608336,458731,592450,54.53,NA,NA,NA,NA,NA,NA,NA,41,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",221,0,0.04,NA,NA,NA,-0.04,NA,-1,1,0.375,0.625,28,29,28,30,1,2,2,1,2,1,1.98,0.93,0.93,45.5
"20","SI",2021-10-01,98.5,-0.97,6.43,"Holmes, Clay",443558,605280,"field_out","hit_into_play",NA,NA,NA,NA,6,"Nelson Cruz grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","NYY","TB","X",4,"ground_ball",1,2,2021,-1.47,0.24,0.38,2.54,NA,NA,NA,1,6,"Top",128.91,129.84,NA,NA,NA,NA,7.0328566038455,-143.103695953016,-5.56448470360795,-21.8355834851854,35.8090940392765,-27.6609705970965,3.47,1.59,6,100.9,-20,97.4,2166,5.9,632282,543309,519203,650402,596059,570482,608336,458731,592450,54.57,0.149,0.125,0,1,0,0,2,40,4,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Standard",228,0.018,-0.181,NA,NA,0.165,0.181,100.9,-1,1,0.357,0.643,28,40,28,41,1,2,2,1,2,1,2.13,1.47,1.47,43.8
