"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"11","SI",2024-09-28,96.4,-2.43,6.25,"García, Luis",666018,472610,"","ball",NA,NA,NA,NA,14,"Jonathan Aranda grounds out, pitcher Luis García to first baseman Triston Casas. Brandon Lowe to 3rd. Junior Caminero to 2nd.","R","L","R","BOS","TB","B",NA,"",0,0,2024,-0.96,0.79,0.99,2.3,NA,664040,691406,0,7,"Top",NA,NA,NA,NA,NA,NA,11.3367669604699,-139.823407620833,-6.73350003876404,-15.138376755611,30.5786925279101,-20.433269781738,3.31,1.49,NA,NA,NA,97,2211,6.7,746902,643376,671213,687093,663853,596115,641933,680776,677800,53.77,NA,NA,NA,NA,NA,NA,NA,54,1,"Sinker",2,6,6,2,6,2,6,2,"Standard","Standard",206,0,0.045,NA,NA,NA,-0.045,NA,-4,4,0.036,0.964,37,26,37,26,1,3,1,1,NA,1,1.67,0.96,-0.96,48.3
"12","SI",2024-09-28,96.4,-2.26,6.36,"García, Luis",691406,472610,"single","hit_into_play",NA,NA,NA,NA,4,"Junior Caminero singles on a sharp ground ball to right fielder Wilyer Abreu. Brandon Lowe to 2nd.","R","R","R","BOS","TB","X",9,"ground_ball",0,0,2024,-1,1.06,-0.34,2.84,NA,NA,664040,0,7,"Top",160.34,112.51,NA,NA,NA,NA,7.43113040971955,-140.149312932203,-6.21221761559836,-14.9017981822656,30.95744538269,-17.0314269515487,3.54,1.63,123,106.1,5,97,2211,6.7,746902,643376,671213,687093,663853,596115,641933,680776,677800,53.84,0.591,0.551,0.9,1,1,0,4,53,1,"Sinker",2,6,6,2,6,2,6,2,"Standard","Standard",205,-0.01,0.449,74.8,7.4,0.672,-0.449,106.1,-4,4,0.046,0.954,37,20,37,21,1,3,1,1,NA,1,1.4,1,1,49.9
"13","FS",2024-09-28,86.9,-2.36,6.37,"García, Luis",664040,472610,"single","hit_into_play",NA,NA,NA,NA,4,"Brandon Lowe singles on a sharp ground ball to second baseman Vaughn Grissom.","R","L","R","BOS","TB","X",4,"ground_ball",0,1,2024,-1.01,0.44,-0.28,2.38,NA,NA,NA,0,7,"Top",142.38,140.93,NA,NA,NA,NA,7.06732068729161,-126.424553540646,-4.32663141801174,-12.2385560529859,24.3032838730899,-26.7525321364234,3.2,1.45,33,104.5,-3,87.4,1285,6.5,746902,643376,671213,687093,663853,596115,641933,680776,677800,54.02,0.403,0.357,0.9,1,1,0,2,52,2,"Split-Finger",2,6,6,2,6,2,6,2,"Infield shade","Standard",217,-0.007,0.485,76.6,6.8,0.43,-0.485,104.5,-4,4,0.053,0.947,37,29,37,30,1,3,1,1,NA,NA,2.56,1.01,-1.01,52.7
"14","FS",2024-09-28,86.1,-2.36,6.36,"García, Luis",664040,472610,"","foul",NA,NA,NA,NA,1,"Brandon Lowe singles on a sharp ground ball to second baseman Vaughn Grissom.","R","L","R","BOS","TB","S",NA,"",0,0,2024,-1.04,0.53,-0.32,2.7,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,NA,NA,6.99062909673227,-125.21618585451,-3.4990484852969,-12.4091040548323,25.9593178995226,-26.1350475116926,3.2,1.45,3,64.5,-42,86.2,1457,6.5,746902,643376,671213,687093,663853,596115,641933,680776,677800,54.03,NA,NA,NA,NA,NA,NA,NA,52,1,"Split-Finger",2,6,6,2,6,2,6,2,"Infield shade","Standard",215,0,-0.037,76.2,7,NA,0.037,88,-4,4,0.053,0.947,37,29,37,30,1,3,1,1,NA,NA,2.56,1.04,-1.04,52.1
"15","FF",2024-09-27,97.9,-2.45,6.2,"García, Luis",680700,472610,"field_out","hit_into_play",NA,NA,NA,NA,2,"Richie Palacios pops out to shortstop Trevor Story.","R","L","R","BOS","TB","X",6,"popup",1,1,2024,-0.35,1.13,0.15,3.27,NA,NA,NA,2,9,"Top",121.24,146.17,NA,NA,NA,NA,7.90946587988759,-142.404795523329,-5.0736397936507,-6.62926462495206,32.5078003734613,-15.7677998185265,3.42,1.6,139,82.7,65,98.7,2307,6.7,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.78,0.014,0.015,0,1,0,0,3,66,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",218,0.008,-0.244,65.8,6.2,0.019,0.244,88,-1,1,0.186,0.814,37,27,37,27,1,3,3,2,1,2,1.25,0.35,-0.35,46.8
"16","SI",2024-09-27,97.8,-2.27,6.33,"García, Luis",680700,472610,"","foul",NA,NA,NA,NA,2,"Richie Palacios pops out to shortstop Trevor Story.","R","L","R","BOS","TB","S",NA,"",1,0,2024,-0.95,0.93,-0.16,2.95,NA,NA,NA,2,9,"Top",NA,NA,NA,NA,NA,NA,7.93050638858377,-142.218428385973,-5.82726452089195,-14.7122725183821,31.3180303565479,-18.3303416350727,3.42,1.6,192,77.2,59,98.5,2284,6.6,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.89,NA,NA,NA,NA,NA,NA,NA,66,2,"Sinker",1,2,2,1,2,1,2,1,"Infield shade","Standard",207,0,-0.051,68.9,6.3,NA,0.051,88,-1,1,0.186,0.814,37,27,37,27,1,3,3,2,1,2,1.44,0.95,-0.95,49.2
"17","FS",2024-09-27,87.9,-2.35,6.25,"García, Luis",680700,472610,"","ball",NA,NA,NA,NA,14,"Richie Palacios pops out to shortstop Trevor Story.","R","L","R","BOS","TB","B",NA,"",0,0,2024,-1.04,0.29,0.44,0.41,NA,NA,NA,2,9,"Top",NA,NA,NA,NA,NA,NA,8.98693387623626,-127.596080514492,-8.69124182005185,-13.1922544517309,25.2206251246133,-27.3555902063989,3.22,1.52,NA,NA,NA,88.5,1559,6.7,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.79,NA,NA,NA,NA,NA,NA,NA,66,1,"Split-Finger",1,2,2,1,2,1,2,1,"Infield shade","Standard",216,0,0.04,NA,NA,NA,-0.04,NA,-1,1,0.186,0.814,37,27,37,27,1,3,3,2,1,2,2.66,1.04,-1.04,51.5
"18","SI",2024-09-27,95.1,-2.16,6.29,"García, Luis",666139,472610,"field_out","hit_into_play",NA,NA,NA,NA,4,"Josh Lowe lines out to left fielder Jarren Duran.","R","L","R","BOS","TB","X",7,"line_drive",2,1,2024,-1.31,0.62,-0.42,2.67,NA,NA,NA,1,9,"Top",90.94,89.01,NA,NA,NA,NA,7.58282592561562,-138.256483025725,-5.24328628885121,-18.5503604424404,31.1944296969305,-23.2566900550587,3.6,1.72,287,85.4,24,95.6,2129,6.7,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.83,0.183,0.181,0,1,0,0,3,65,4,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Standard",211,0.012,-0.302,78,6.8,0.268,0.302,88,-1,1,0.174,0.826,37,26,37,26,1,3,3,1,1,1,1.91,1.31,-1.31,47.4
"19","FF",2024-09-27,97.2,-2.31,6.4,"García, Luis",666139,472610,"","ball",NA,NA,NA,NA,11,"Josh Lowe lines out to left fielder Jarren Duran.","R","L","R","BOS","TB","B",NA,"",1,1,2024,-0.35,1.4,-0.44,4.65,NA,NA,NA,1,9,"Top",NA,NA,NA,NA,NA,NA,5.81507837774942,-141.456652235889,-2.39616761891928,-6.06338721395106,32.8720140641908,-12.9953768517406,3.54,1.73,NA,NA,NA,97.5,2168,6.5,746904,657136,671213,687093,686765,596115,680776,678882,663853,54.03,NA,NA,NA,NA,NA,NA,NA,65,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Strategic","Standard",211,0,0.059,NA,NA,NA,-0.059,NA,-1,1,0.174,0.826,37,26,37,26,1,3,3,1,1,1,1.01,0.35,-0.35,48.1
"20","FS",2024-09-27,86.3,-2.24,6.37,"García, Luis",666139,472610,"","foul",NA,NA,NA,NA,3,"Josh Lowe lines out to left fielder Jarren Duran.","R","L","R","BOS","TB","S",NA,"",1,0,2024,-0.39,0.6,0.56,3.03,NA,NA,NA,1,9,"Top",NA,NA,NA,NA,NA,NA,7.47565374071578,-125.609288890451,-3.01831940594532,-5.51234363746972,23.5024387071987,-25.3597137935248,3.6,1.72,197,66.3,31,87,1527,6.5,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.96,NA,NA,NA,NA,NA,NA,NA,65,2,"Split-Finger",1,2,2,1,2,1,2,1,"Infield shade","Standard",220,0,-0.051,78.4,7.1,NA,0.051,88,-1,1,0.174,0.826,37,26,37,26,1,3,3,1,1,1,2.44,0.39,-0.39,56
"21","SI",2024-09-27,96.3,-2.33,6.3,"García, Luis",666139,472610,"","ball",NA,NA,NA,NA,14,"Josh Lowe lines out to left fielder Jarren Duran.","R","L","R","BOS","TB","B",NA,"",0,0,2024,-1.09,0.7,0.07,1.65,NA,NA,NA,1,9,"Top",NA,NA,NA,NA,NA,NA,8.85079503991152,-139.862201647682,-8.40105409495729,-16.2174315212622,30.5817053255947,-21.2089555404759,3.6,1.81,NA,NA,NA,96.8,2186,6.6,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.87,NA,NA,NA,NA,NA,NA,NA,65,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shade","Standard",211,0,0.039,NA,NA,NA,-0.039,NA,-1,1,0.174,0.826,37,26,37,26,1,3,3,1,1,1,1.76,1.09,-1.09,47.4
"22","SI",2024-09-27,97.6,-2.11,6.37,"García, Luis",676356,472610,"field_out","hit_into_play",NA,NA,NA,NA,5,"Jonny DeLuca pops out to first baseman Triston Casas.","R","R","R","BOS","TB","X",3,"popup",2,1,2024,-1.09,1,0.14,2.55,NA,NA,NA,0,9,"Top",155.86,150.41,NA,NA,NA,NA,8.62476608943275,-141.777015232267,-7.09561316948722,-16.6729534187605,33.0324256475861,-17.1944537312917,3.22,1.52,146,75.9,61,98,2226,6.7,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.82,0.017,0.019,0,1,0,0,3,64,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",204,0.016,-0.296,76,8,0.024,0.296,88,-1,1,0.158,0.842,37,25,37,26,1,3,3,2,1,2,1.4,1.09,1.09,48.4
"23","SI",2024-09-27,98,-2.12,6.32,"García, Luis",676356,472610,"","ball",NA,NA,NA,NA,9,"Jonny DeLuca pops out to first baseman Triston Casas.","R","R","R","BOS","TB","B",NA,"",1,1,2024,-0.97,1,0.73,1.6,NA,NA,NA,0,9,"Top",NA,NA,NA,NA,NA,NA,10.0184560933432,-142.111373875282,-9.60573668287675,-15.4752623628847,33.3592814547661,-16.4553153381063,3.26,1.55,NA,NA,NA,98.4,2234,6.8,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.72,NA,NA,NA,NA,NA,NA,NA,64,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",209,0,0.053,NA,NA,NA,-0.053,NA,-1,1,0.158,0.842,37,25,37,26,1,3,3,2,1,2,1.39,0.97,0.97,51.7
"24","SL",2024-09-27,85.3,-2.43,6.21,"García, Luis",676356,472610,"","ball",NA,NA,NA,NA,14,"Jonny DeLuca pops out to first baseman Triston Casas.","R","R","R","BOS","TB","B",NA,"",0,1,2024,0.96,0.14,1.38,0.68,NA,NA,NA,0,9,"Top",NA,NA,NA,NA,NA,NA,7.0461084074948,-123.91114952813,-6.95950142040981,8.34655292373251,26.6083239760077,-29.4502117884638,3.14,1.56,NA,NA,NA,85.3,2310,6.6,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.93,NA,NA,NA,NA,NA,NA,NA,64,2,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",42,0,0.025,NA,NA,NA,-0.025,NA,-1,1,0.158,0.842,37,25,37,26,1,3,3,2,1,2,3.02,-0.96,-0.96,45.5
"25","SI",2024-09-27,96.3,-2.3,6.33,"García, Luis",676356,472610,"","foul",NA,NA,NA,NA,7,"Jonny DeLuca pops out to first baseman Triston Casas.","R","R","R","BOS","TB","S",NA,"",0,0,2024,-1.2,0.77,-0.32,1.45,NA,NA,NA,0,9,"Top",NA,NA,NA,NA,NA,NA,8.01970885183195,-139.878577137864,-9.1943448087122,-17.5697968357383,30.7434971202282,-20.0960412622327,3.22,1.52,1,90.6,-41,97.1,2053,6.8,746904,657136,671213,687093,686765,596115,680776,678882,663853,53.74,NA,NA,NA,NA,NA,NA,NA,64,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shade","Standard",209,0,-0.037,74.4,8.2,NA,0.037,90.6,-1,1,0.158,0.842,37,25,37,26,1,3,3,2,1,2,1.69,1.2,1.2,49.6
"26","FF",2024-09-24,98.3,-2.38,6.31,"García, Luis",664770,472610,"field_out","hit_into_play",NA,NA,NA,NA,2,"Nathan Lukes grounds out, third baseman Romy Gonzalez to first baseman Triston Casas.","R","L","R","TOR","BOS","X",5,"ground_ball",1,2,2024,-0.49,1.06,-0.22,3.01,NA,NA,NA,2,7,"Bot",114.57,162.89,NA,NA,NA,NA,7.02359198459814,-142.84420092262,-5.96353489689118,-8.38910365847302,33.9162502674683,-16.3989174063492,3.33,1.5,10,96.7,-16,98.6,2126,6.6,744876,643376,671213,687093,663853,596115,680776,678882,677800,53.9,0.189,0.177,0,1,0,0,2,57,4,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Strategic","Standard",214,-0.009,-0.18,69.7,5.7,0.194,0.18,96.7,1,1,0.762,0.762,37,29,37,30,1,3,2,1,3,1,1.31,0.49,-0.49,46.9
"27","SI",2024-09-24,97.1,-2.33,6.32,"García, Luis",664770,472610,"","foul",NA,NA,NA,NA,5,"Nathan Lukes grounds out, third baseman Romy Gonzalez to first baseman Triston Casas.","R","L","R","TOR","BOS","S",NA,"",1,1,2024,-1.14,0.9,-0.12,2.12,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,8.57966629184187,-141.002333288367,-7.80269861715175,-17.2245947117565,32.7928713833037,-18.4630630030738,3.33,1.5,224,77.1,39,97.6,2193,6.7,744876,643376,671213,687093,663853,596115,680776,678882,677800,53.79,NA,NA,NA,NA,NA,NA,NA,57,3,"Sinker",3,2,3,2,2,3,3,2,"Infield shade","Standard",211,0,-0.064,63.9,6.3,NA,0.064,88,1,1,0.762,0.762,37,29,37,30,1,3,2,1,3,1,1.53,1.14,-1.14,46.7
"28","FS",2024-09-24,87.4,-2.42,6.36,"García, Luis",664770,472610,"","ball",NA,NA,NA,NA,11,"Nathan Lukes grounds out, third baseman Romy Gonzalez to first baseman Triston Casas.","R","L","R","TOR","BOS","B",NA,"",0,1,2024,-1.12,0.8,-1.06,3.65,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,5.59269896305558,-127.127706388045,-2.02802596574835,-13.2783721627053,25.9108226869845,-23.2384572419799,3.38,1.47,NA,NA,NA,87.5,1197,6.4,744876,643376,671213,687093,663853,596115,680776,678882,677800,54.12,NA,NA,NA,NA,NA,NA,NA,57,2,"Split-Finger",3,2,3,2,2,3,3,2,"Infield shade","Standard",218,0,0.029,NA,NA,NA,-0.029,NA,1,1,0.762,0.762,37,29,37,30,1,3,2,1,3,1,2.18,1.12,-1.12,54.9
"29","SI",2024-09-24,97.4,-2.49,6.27,"García, Luis",664770,472610,"","called_strike",NA,NA,NA,NA,13,"Nathan Lukes grounds out, third baseman Romy Gonzalez to first baseman Triston Casas.","R","L","R","TOR","BOS","S",NA,"",0,0,2024,-1.09,0.8,-0.87,2.43,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,NA,NA,6.89514770337244,-141.648199944481,-6.63985056459666,-16.2345739179635,32.697374952212,-20.1090461044964,3.35,1.61,NA,NA,NA,98,2106,6.7,744876,643376,671213,687093,663853,596115,680776,678882,677800,53.82,NA,NA,NA,NA,NA,NA,NA,57,1,"Sinker",3,2,3,2,2,3,3,2,"Infield shade","Standard",215,0,-0.041,NA,NA,NA,0.041,NA,1,1,0.762,0.762,37,29,37,30,1,3,2,1,3,1,1.61,1.09,-1.09,46.8
