"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"11","FF",2024-07-23,90.6,-2.82,5.6,"Bloss, Jake",680869,814005,"home_run","hit_into_play",NA,NA,NA,NA,6,"Zack Gelof homers (13) on a fly ball to left center field.","R","R","R","OAK","HOU","X",NA,"fly_ball",3,2,2024,-0.32,1.37,0.46,2.94,NA,NA,NA,1,4,"Bot",41.05,55.35,NA,NA,NA,NA,8.96767622678043,-131.729912304549,-3.70021936879795,-5.55090213433487,26.1417902672158,-15.5210498902514,3.63,1.63,411,106.1,30,91.7,2324,6.8,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.68,0.886,1.801,2,1,0,3,6,31,6,"4-Seam Fastball",4,1,4,1,1,5,5,1,"Standard","Standard",210,0.055,1.506,71.8,7.9,3.495,-1.506,106.1,3,3,0.858,0.858,23,24,23,25,2,1,12,1,NA,1,1.39,0.32,0.32,42.1
"12","FF",2024-07-23,92.4,-2.75,5.7,"Bloss, Jake",680869,814005,"","ball",NA,NA,NA,NA,14,"Zack Gelof homers (13) on a fly ball to left center field.","R","R","R","OAK","HOU","B",NA,"",2,2,2024,-0.66,1.26,0.46,1.1,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,9.71273714290265,-134.051300268915,-8.75929570727365,-9.89284344880651,25.9222314681323,-15.2954254433617,3.67,1.63,NA,NA,NA,93.8,2300,7,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.47,NA,NA,NA,NA,NA,NA,NA,31,5,"4-Seam Fastball",4,1,4,1,1,4,4,1,"Standard","Standard",211,0,0.108,NA,NA,NA,-0.108,NA,3,3,0.858,0.858,23,24,23,25,2,1,12,1,NA,1,1.41,0.66,0.66,42.5
"13","ST",2024-07-23,82.6,-2.99,5.38,"Bloss, Jake",680869,814005,"","ball",NA,NA,NA,NA,14,"Zack Gelof homers (13) on a fly ball to left center field.","R","R","R","OAK","HOU","B",NA,"",1,2,2024,0.44,0.43,1.2,0.39,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,8.76389412273079,-120.014868329972,-5.7595028288363,2.61879150439989,22.8400917903852,-27.0348693764321,3.67,1.63,NA,NA,NA,83.6,2383,7,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.52,NA,NA,NA,NA,NA,NA,NA,31,4,"Sweeper",4,1,4,1,1,4,4,1,"Standard","Standard",75,0,0.043,NA,NA,NA,-0.043,NA,3,3,0.858,0.858,23,24,23,25,2,1,12,1,NA,1,2.91,-0.44,-0.44,37.6
"14","ST",2024-07-23,82,-2.93,5.46,"Bloss, Jake",680869,814005,"","called_strike",NA,NA,NA,NA,7,"Zack Gelof homers (13) on a fly ball to left center field.","R","R","R","OAK","HOU","S",NA,"",1,1,2024,0.39,0.43,-0.38,1.82,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,5.08186943729818,-119.325210575571,-2.52660124954416,2.71202826101402,23.3500279874569,-27.7883293690098,3.7,1.6,NA,NA,NA,83,2365,7,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.51,NA,NA,NA,NA,NA,NA,NA,31,3,"Sweeper",4,1,4,1,1,4,4,1,"Standard","Standard",89,0,-0.061,NA,NA,NA,0.061,NA,3,3,0.858,0.858,23,24,23,25,2,1,12,1,NA,1,2.96,-0.39,-0.39,38.8
"15","FF",2024-07-23,92.2,-2.93,5.7,"Bloss, Jake",680869,814005,"","called_strike",NA,NA,NA,NA,4,"Zack Gelof homers (13) on a fly ball to left center field.","R","R","R","OAK","HOU","S",NA,"",1,0,2024,-0.75,1.57,-0.82,2.67,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,7.05336882555974,-133.917174593506,-5.24016992857425,-10.6580028273743,32.2421893531948,-12.3716692475721,3.67,1.58,NA,NA,NA,92.4,2341,6.7,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.75,NA,NA,NA,NA,NA,NA,NA,31,2,"4-Seam Fastball",4,1,4,1,1,4,4,1,"Standard","Standard",213,0,-0.051,NA,NA,NA,0.051,NA,3,3,0.858,0.858,23,24,23,25,2,1,12,1,NA,1,1.15,0.75,0.75,39.5
"16","SI",2024-07-23,90.2,-2.85,5.59,"Bloss, Jake",680869,814005,"","ball",NA,NA,NA,NA,11,"Zack Gelof homers (13) on a fly ball to left center field.","R","R","R","OAK","HOU","B",NA,"",0,0,2024,-1.28,1.14,-1.82,2.95,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,5.36141356034232,-131.213437691476,-3.01194590597118,-15.8936737456475,29.4824712956619,-18.6278609292696,3.72,1.63,NA,NA,NA,90.9,2173,6.9,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.61,NA,NA,NA,NA,NA,NA,NA,31,1,"Sinker",4,1,4,1,1,4,4,1,"Standard","Standard",219,0,0.039,NA,NA,NA,-0.039,NA,3,3,0.858,0.858,23,24,23,25,2,1,12,1,NA,1,1.68,1.28,1.28,38.7
"17","CH",2024-07-23,84.5,-3.09,5.63,"Bloss, Jake",664913,814005,"home_run","hit_into_play",NA,NA,NA,NA,8,"Seth Brown homers (8) on a fly ball to center field.","R","L","R","OAK","HOU","X",NA,"fly_ball",0,1,2024,-0.9,0.85,-0.24,2.13,NA,NA,NA,1,4,"Bot",166.76,36.48,NA,NA,NA,NA,8.50802667253028,-122.725850415686,-3.47221571726856,-10.8721199098205,25.3883592157171,-23.0814269576965,3.51,1.68,414,102.4,30,85,1282,6.8,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.65,0.64,1.26,2,1,0,3,6,30,2,"Changeup",3,1,3,1,1,4,4,1,"Infield shade","Standard",225,0.079,1.62,76.1,7.8,2.426,-1.62,102.4,2,2,0.779,0.779,23,31,23,32,2,1,12,1,NA,1,2.37,0.9,-0.9,39.8
"18","FF",2024-07-23,90.6,-2.85,5.58,"Bloss, Jake",664913,814005,"","foul",NA,NA,NA,NA,5,"Seth Brown homers (8) on a fly ball to center field.","R","L","R","OAK","HOU","S",NA,"",0,0,2024,-0.89,1.48,0.16,2.62,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,9.50750986088625,-131.412200512445,-4.57091068852502,-12.4397772865553,31.5029337557864,-14.2333824013533,3.51,1.68,320,97.9,27,90.8,2265,6.9,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.61,NA,NA,NA,NA,NA,NA,NA,30,1,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Infield shade","Standard",217,0,-0.037,79.1,7.8,NA,0.037,97.9,2,2,0.779,0.779,23,31,23,32,2,1,12,1,NA,1,1.34,0.89,-0.89,39.7
"19","CH",2024-07-23,85.6,-2.79,5.58,"Bloss, Jake",647351,814005,"field_out","hit_into_play",NA,NA,NA,NA,14,"Abraham Toro flies out to center fielder Jake Meyers.","R","L","R","OAK","HOU","X",8,"fly_ball",1,1,2024,-1.45,0.73,0.17,1.14,NA,NA,NA,0,4,"Bot",151.86,67.88,NA,NA,NA,NA,10.0126387401764,-124.147207550253,-5.70381404187474,-17.0145361032025,24.9195278763749,-23.6530296982941,3.37,1.63,330,90.2,29,86.4,1641,7,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.49,0.063,0.08,0,1,0,0,3,29,3,"Changeup",3,1,3,1,1,3,3,1,"Infield shade","Standard",215,-0.014,-0.243,71,8.5,0.128,0.243,90.2,2,2,0.793,0.793,23,27,23,28,2,1,12,2,NA,1,2.41,1.45,-1.45,39.6
"20","FF",2024-07-23,91.4,-2.83,5.71,"Bloss, Jake",647351,814005,"","ball",NA,NA,NA,NA,13,"Abraham Toro flies out to center fielder Jake Meyers.","R","L","R","OAK","HOU","B",NA,"",0,1,2024,-0.62,1.34,-1.31,1.87,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,5.1987474468417,-132.859008767034,-6.75047309218252,-8.47129894204436,28.4338502217727,-14.9862674850593,3.38,1.62,NA,NA,NA,92.2,2345,6.8,745632,605170,572138,514888,608324,665161,670541,676694,694388,53.65,NA,NA,NA,NA,NA,NA,NA,29,2,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Infield shade","Standard",207,0,0.025,NA,NA,NA,-0.025,NA,2,2,0.793,0.793,23,27,23,28,2,1,12,2,NA,1,1.39,0.62,-0.62,38.8
