"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"11","CH",2023-10-01,83,2.01,5.22,"King, John",605361,667463,"","foul",NA,NA,NA,NA,14,"Nick Martini strikes out swinging.","R","L","L","STL","CIN","S",NA,"",0,1,2023,1.31,0.05,0.89,2.17,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-5.09670713947508,-120.840343717752,-0.65629133576376,13.7981552812537,22.0039157727347,-31.7296553387699,3.38,1.6,3,72,-34,82.9,1460,6.1,716353,668800,663609,676761,665877,691026,680700,669242,691023,54.42,NA,NA,NA,NA,NA,NA,NA,60,2,"Changeup",4,3,3,4,3,4,3,4,"Infield shade","Standard",112,0,-0.054,65.6,6.6,NA,0.054,88,1,-1,0.753,0.247,28,33,29,33,1,3,1,1,NA,NA,3.23,1.31,1.31,18.1
"12","SI",2023-10-01,91.7,1.9,5.32,"King, John",605361,667463,"","swinging_strike",NA,NA,NA,NA,9,"Nick Martini strikes out swinging.","R","L","L","STL","CIN","S",NA,"",0,0,2023,1.3,0.14,0.67,2.12,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-5.92074275204163,-133.406009348124,-2.55572387024052,16.7586219420209,27.6388934146268,-30.1119745839807,3.38,1.6,NA,NA,NA,91.8,2044,6.3,716353,668800,663609,676761,665877,691026,680700,669242,691023,54.22,NA,NA,NA,NA,NA,NA,NA,60,1,"Sinker",4,3,3,4,3,4,3,4,"Infield shade","Standard",118,0,-0.042,68,6.4,NA,0.042,NA,1,-1,0.753,0.247,28,33,29,33,1,3,1,1,NA,NA,2.56,1.3,1.3,27.8
"13","SI",2023-09-30,94.1,2.02,5.38,"King, John",663886,667463,"field_out","hit_into_play",NA,NA,NA,NA,9,"Tyler Stephenson grounds out, shortstop Masyn Winn to first baseman Luken Baker.","R","R","L","STL","CIN","X",6,"ground_ball",1,1,2023,1.24,0.13,0.67,1.42,605361,668715,687952,2,8,"Top",110.15,150.39,NA,NA,NA,NA,-6.18280226977488,-136.927722744366,-4.80929168260964,17.0026286375377,30.5715968953945,-29.6319684478115,3.22,1.54,3,69.4,-24,93.1,2254,5.7,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.78,0.037,0.039,0,1,0,0,2,79,3,"Sinker",11,6,6,11,6,11,6,11,"Standard","Standard",124,0.022,-0.254,70.9,7.6,0.038,0.254,88,5,-5,0.974,0.026,28,26,29,27,1,4,7,1,1,1,2.44,1.24,-1.24,26.5
"14","CH",2023-09-30,87.2,2.12,5.24,"King, John",663886,667463,"","ball",NA,NA,NA,NA,14,"Tyler Stephenson grounds out, shortstop Masyn Winn to first baseman Luken Baker.","R","R","L","STL","CIN","B",NA,"",0,1,2023,1.37,0.06,0.37,1.1,605361,668715,687952,2,8,"Top",NA,NA,NA,NA,NA,NA,-6.95765347228529,-126.870653570701,-3.88977271817169,16.2378170721673,25.1540827796826,-30.94548059063,3.46,1.68,NA,NA,NA,86.6,1609,5.9,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.63,NA,NA,NA,NA,NA,NA,NA,79,2,"Changeup",11,6,6,11,6,11,6,11,"Standard","Standard",113,0,0.034,NA,NA,NA,-0.034,NA,5,-5,0.974,0.026,28,26,29,27,1,4,7,1,1,1,2.93,1.37,-1.37,20.5
"15","CH",2023-09-30,86.2,2.03,5.32,"King, John",663886,667463,"","foul",NA,NA,NA,NA,6,"Tyler Stephenson grounds out, shortstop Masyn Winn to first baseman Luken Baker.","R","R","L","STL","CIN","S",NA,"",0,0,2023,1.53,0.23,0.59,2.24,605361,668715,687952,2,8,"Top",NA,NA,NA,NA,NA,NA,-6.48008348987806,-125.370830249767,-1.55494884107681,17.3924139082493,24.4328941807418,-29.6899243514836,3.22,1.54,7,53,-17,85.8,1564,6,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.51,NA,NA,NA,NA,NA,NA,NA,79,1,"Changeup",11,6,6,11,6,11,6,11,"Standard","Standard",112,0,-0.047,68.2,8.1,NA,0.047,88,5,-5,0.974,0.026,28,26,29,27,1,4,7,1,1,1,2.84,1.53,-1.53,25.2
"16","CH",2023-09-30,86.8,1.97,5.23,"King, John",687952,667463,"walk","blocked_ball",NA,NA,NA,NA,13,"Christian Encarnacion-Strand walks.   Nick Martini to 3rd.    Spencer Steer to 2nd.","R","R","L","STL","CIN","B",NA,"",3,1,2023,1.38,0.12,-0.34,0.73,NA,605361,668715,2,8,"Top",NA,NA,NA,NA,NA,NA,-8.31619085940617,-126.169325709497,-4.79239968720054,16.4666161070912,24.8978354363557,-30.1362665402773,3.43,1.7,NA,NA,NA,86.4,1575,6.1,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.44,NA,0.695903,0.7,1,0,0,NA,78,5,"Changeup",11,6,6,11,6,11,6,11,"Standard","Standard",111,-0.013,0.14,NA,NA,NA,-0.14,NA,5,-5,0.987,0.013,28,23,29,24,1,4,7,1,1,1,2.91,1.38,-1.38,21.1
"17","SI",2023-09-30,94.9,2.06,5.45,"King, John",687952,667463,"","called_strike",NA,NA,NA,NA,3,"Christian Encarnacion-Strand walks.   Nick Martini to 3rd.    Spencer Steer to 2nd.","R","R","L","STL","CIN","S",NA,"",3,0,2023,1.28,0.13,0.56,2.99,NA,605361,668715,2,8,"Top",NA,NA,NA,NA,NA,NA,-6.71277084982176,-138.104474450247,-1.084311808009,17.9048325216475,30.173459196214,-30.4701900523213,3.51,1.65,NA,NA,NA,94,2120,5.7,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.77,NA,NA,NA,NA,NA,NA,NA,78,4,"Sinker",11,6,6,11,6,11,6,11,"Standard","Standard",127,0,-0.056,NA,NA,NA,0.056,NA,5,-5,0.987,0.013,28,23,29,24,1,4,7,1,1,1,2.4,1.28,-1.28,32.5
"18","CH",2023-09-30,87,2.03,5.25,"King, John",687952,667463,"","ball",NA,NA,NA,NA,14,"Christian Encarnacion-Strand walks.   Nick Martini to 3rd.    Spencer Steer to 2nd.","R","R","L","STL","CIN","B",NA,"",2,0,2023,1.36,0.17,0.32,1.11,NA,605361,668715,2,8,"Top",NA,NA,NA,NA,NA,NA,-6.86571857974504,-126.574799183798,-4.13898448595286,15.9879296258401,24.4751780671522,-29.7013996729437,3.41,1.6,NA,NA,NA,87,1539,6.2,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.29,NA,NA,NA,NA,NA,NA,NA,78,3,"Changeup",11,6,6,11,6,11,6,11,"Standard","Standard",113,0,0.067,NA,NA,NA,-0.067,NA,5,-5,0.987,0.013,28,23,29,24,1,4,7,1,1,1,2.83,1.36,-1.36,26.6
"19","SI",2023-09-30,94.2,1.91,5.47,"King, John",687952,667463,"","ball",NA,NA,NA,NA,13,"Christian Encarnacion-Strand walks.   Nick Martini to 3rd.    Spencer Steer to 2nd.","R","R","L","STL","CIN","B",NA,"",1,0,2023,1.16,0.42,-1.06,1.82,NA,605361,668715,2,8,"Top",NA,NA,NA,NA,NA,NA,-10.1940286720311,-136.857195444732,-4.67614813551451,16.8302084543977,29.2843754018981,-26.0045780113488,3.38,1.58,NA,NA,NA,93.5,2249,5.9,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.59,NA,NA,NA,NA,NA,NA,NA,78,2,"Sinker",11,6,6,11,6,11,6,11,"Standard","Standard",127,0,0.021,NA,NA,NA,-0.021,NA,5,-5,0.987,0.013,28,23,29,24,1,4,7,1,1,1,2.15,1.16,-1.16,29.7
"20","SI",2023-09-30,94.3,1.9,5.44,"King, John",687952,667463,"","ball",NA,NA,NA,NA,14,"Christian Encarnacion-Strand walks.   Nick Martini to 3rd.    Spencer Steer to 2nd.","R","R","L","STL","CIN","B",NA,"",0,0,2023,1.3,-0.05,0.27,1.34,NA,605361,668715,2,8,"Top",NA,NA,NA,NA,NA,NA,-7.05629388899285,-137.178899635051,-4.8149257437375,17.9260301923769,30.8019398852945,-31.9486404885965,3.48,1.7,NA,NA,NA,93.6,2082,5.9,716372,671056,663609,669242,665877,691026,680700,663457,691023,54.57,NA,NA,NA,NA,NA,NA,NA,78,1,"Sinker",11,6,6,11,6,11,6,11,"Standard","Standard",125,0,0.03,NA,NA,NA,-0.03,NA,5,-5,0.987,0.013,28,23,29,24,1,4,7,1,1,1,2.62,1.3,-1.3,27.6
