"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"1","FF",2023-09-23,90.4,1.33,5.74,"Falter, Bailey",670770,663559,"field_out","hit_into_play",NA,NA,NA,NA,6,"TJ Friedl flies out to center fielder Jack Suwinski.","R","L","L","CIN","PIT","X",8,"fly_ball",0,0,2023,0.41,1.51,0.49,2.6,663886,NA,682622,2,2,"Bot",104.48,87.08,NA,NA,NA,NA,-3.00994132316682,-131.652041126795,-5.19850652196108,5.37930773111473,28.1433826597273,-13.7664189851047,3.12,1.46,284,80.8,34,92.3,2088,7.4,716462,682848,663845,678225,669707,675961,668804,669261,641943,53.08,0.034,0.034,0,1,0,0,3,23,1,"4-Seam Fastball",8,0,8,0,0,8,8,0,"Standard","Standard",163,-0.003,-0.309,NA,NA,0.055,0.309,88,8,8,0.983,0.983,26,27,26,28,2,1,4,1,NA,1,1.28,0.41,0.41,50.8
"2","FF",2023-09-23,90.5,1.15,5.67,"Falter, Bailey",682622,663559,"single","hit_into_play",NA,NA,NA,NA,4,"Noelvi Marte singles on a sharp ground ball to third baseman Jared Triolo.   Tyler Stephenson to 3rd.","R","R","L","CIN","PIT","X",5,"ground_ball",2,2,2023,0.29,1.48,-0.55,2.41,NA,663886,NA,2,2,"Bot",95.21,170,NA,NA,NA,NA,-4.98577888519636,-131.685119922035,-5.48000270215294,4.45685717710432,27.4212024485869,-14.0200706203884,3.44,1.64,89,103.4,4,92.7,2097,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,52.96,0.571,0.525,0.9,1,1,0,4,22,5,"4-Seam Fastball",8,0,8,0,0,8,8,0,"Standard","Standard",170,0.001,0.749,76.9,7.5,0.639,-0.749,103.4,8,8,0.982,0.982,26,21,26,22,2,1,4,1,NA,3,1.3,0.29,-0.29,51.2
"3","SL",2023-09-23,86.1,1.38,5.69,"Falter, Bailey",682622,663559,"","blocked_ball",NA,NA,NA,NA,13,"Noelvi Marte singles on a sharp ground ball to third baseman Jared Triolo.   Tyler Stephenson to 3rd.","R","R","L","CIN","PIT","B",NA,"",1,2,2023,-0.23,0.86,-1.66,0.05,NA,663886,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,-6.87230798806223,-125.066530305519,-9.04682665058266,-1.10993876746329,24.3384002602123,-21.5596886245214,3.41,1.67,NA,NA,NA,88,2047,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,53.03,NA,NA,NA,NA,NA,NA,NA,22,4,"Slider",8,0,8,0,0,8,8,0,"Standard","Standard",202,0,0.015,NA,NA,NA,-0.015,NA,8,8,0.982,0.982,26,21,26,22,2,1,4,1,NA,3,2.22,-0.23,0.23,55.9
"4","FF",2023-09-23,89.6,1.15,5.73,"Falter, Bailey",682622,663559,"","ball",NA,NA,NA,NA,13,"Noelvi Marte singles on a sharp ground ball to third baseman Jared Triolo.   Tyler Stephenson to 3rd.","R","R","L","CIN","PIT","B",NA,"",0,2,2023,-0.16,1.52,-0.91,1.8,NA,663886,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,-4.83908815708058,-130.2902623517,-7.05494572967262,-0.833026970046759,27.0676137309633,-13.6169660058722,3.44,1.59,NA,NA,NA,91.7,2088,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,52.96,NA,NA,NA,NA,NA,NA,NA,22,3,"4-Seam Fastball",8,0,8,0,0,8,8,0,"Standard","Standard",171,0,0.018,NA,NA,NA,-0.018,NA,8,8,0.982,0.982,26,21,26,22,2,1,4,1,NA,3,1.32,-0.16,0.16,53
"5","FF",2023-09-23,89.9,1.3,5.76,"Falter, Bailey",682622,663559,"","foul",NA,NA,NA,NA,3,"Noelvi Marte singles on a sharp ground ball to third baseman Jared Triolo.   Tyler Stephenson to 3rd.","R","R","L","CIN","PIT","S",NA,"",0,1,2023,0.16,1.52,0.7,3.01,NA,663886,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,-1.87830930767381,-130.979291496472,-4.2136048381305,2.26443771157121,26.1754414954736,-14.008954291691,3.44,1.64,106,75.8,13,92.6,2071,7.7,716462,682848,663845,678225,669707,675961,668804,669261,641943,52.77,NA,NA,NA,NA,NA,NA,NA,22,2,"4-Seam Fastball",8,0,8,0,0,8,8,0,"Standard","Standard",169,0,-0.061,66.6,6,NA,0.061,88,8,8,0.982,0.982,26,21,26,22,2,1,4,1,NA,3,1.28,0.16,-0.16,53
"6","FF",2023-09-23,90.1,1.21,5.76,"Falter, Bailey",682622,663559,"","foul_tip",NA,NA,NA,NA,2,"Noelvi Marte singles on a sharp ground ball to third baseman Jared Triolo.   Tyler Stephenson to 3rd.","R","R","L","CIN","PIT","S",NA,"",0,0,2023,0.11,1.6,0.04,2.93,NA,663886,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,-3.21484788246041,-131.209036751038,-4.63269969709866,1.908672219829,25.4125861148113,-12.8523204786945,3.44,1.64,NA,NA,NA,92.5,2075,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,53.03,NA,NA,NA,NA,NA,NA,NA,22,1,"4-Seam Fastball",8,0,8,0,0,8,8,0,"Standard","Standard",171,0,-0.046,73,6.1,NA,0.046,NA,8,8,0.982,0.982,26,21,26,22,2,1,4,1,NA,3,1.18,0.11,-0.11,53.4
"7","CU",2023-09-23,77.9,1.44,5.75,"Falter, Bailey",663886,663559,"double","hit_into_play",NA,NA,NA,NA,9,"Tyler Stephenson doubles (19) on a sharp line drive to center fielder Jack Suwinski.   Spencer Steer scores.    Christian Encarnacion-Strand scores.","R","R","L","CIN","PIT","X",8,"line_drive",0,2,2023,-0.42,-0.6,0.3,1.99,668715,NA,687952,2,2,"Bot",156.93,78.99,NA,NA,NA,NA,-1.69198800534558,-113.550465178614,-0.125038130872575,-3.37392491436778,19.7504615003735,-37.557984152426,3.26,1.56,308,102.4,15,79.5,2002,7.2,716462,682848,663845,678225,669707,675961,668804,669261,641943,53.29,0.686,0.729,1.25,1,1,1,4,21,4,"Curveball",6,0,6,0,0,8,8,0,"Standard","Standard",297,0.028,0.958,72,7.4,1.015,-0.958,102.4,6,6,0.954,0.954,26,26,26,27,2,1,4,1,NA,1,4.33,-0.42,0.42,54.8
"8","FF",2023-09-23,91.3,1.3,5.82,"Falter, Bailey",663886,663559,"","foul",NA,NA,NA,NA,2,"Tyler Stephenson doubles (19) on a sharp line drive to center fielder Jack Suwinski.   Spencer Steer scores.    Christian Encarnacion-Strand scores.","R","R","L","CIN","PIT","S",NA,"",0,2,2023,0.36,1.68,0.07,3.34,668715,NA,687952,2,2,"Bot",NA,NA,NA,NA,NA,NA,-3.96260914331581,-133.009858817826,-4.12323242611595,5.08345153496503,26.6648205173987,-11.5192188348945,3.26,1.56,NA,NA,NA,93.7,2137,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,53.01,NA,NA,NA,NA,NA,NA,NA,21,3,"4-Seam Fastball",6,0,6,0,0,6,6,0,"Standard","Standard",171,0,0,66.9,6.4,NA,0,NA,6,6,0.954,0.954,26,26,26,27,2,1,4,1,NA,1,1.04,0.36,-0.36,51.6
"9","FS",2023-09-23,83.6,1.22,5.65,"Falter, Bailey",663886,663559,"","foul",NA,NA,NA,NA,6,"Tyler Stephenson doubles (19) on a sharp line drive to center fielder Jack Suwinski.   Spencer Steer scores.    Christian Encarnacion-Strand scores.","R","R","L","CIN","PIT","S",NA,"",0,1,2023,0.28,0.87,0.54,2.14,668715,NA,687952,2,2,"Bot",NA,NA,NA,NA,NA,NA,-2.17995873440299,-121.831563629593,-3.49759596373163,3.23806760843008,22.5378214586568,-22.9851811384776,3.26,1.56,6,69.3,-20,85.8,1255,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,53,NA,NA,NA,NA,NA,NA,NA,21,2,"Split-Finger",6,0,6,0,0,6,6,0,"Standard","Standard",178,0,-0.054,70,NA,NA,0.054,88,6,6,0.954,0.954,26,26,26,27,2,1,4,1,NA,1,2.36,0.28,-0.28,53.6
"10","SI",2023-09-23,90,1.25,5.75,"Falter, Bailey",663886,663559,"","called_strike",NA,NA,NA,NA,1,"Tyler Stephenson doubles (19) on a sharp line drive to center fielder Jack Suwinski.   Spencer Steer scores.    Christian Encarnacion-Strand scores.","R","R","L","CIN","PIT","S",NA,"",0,0,2023,0.43,1.47,-0.41,2.96,668715,NA,687952,2,2,"Bot",NA,NA,NA,NA,NA,NA,-5.1446285671713,-130.976122024743,-4.17380313383437,6.01544153648611,27.0908052983096,-14.5186141217104,3.16,1.56,NA,NA,NA,92,1949,7.5,716462,682848,663845,678225,669707,675961,668804,669261,641943,53.04,NA,NA,NA,NA,NA,NA,NA,21,1,"Sinker",6,0,6,0,0,6,6,0,"Standard","Standard",173,0,-0.052,NA,NA,NA,0.052,NA,6,6,0.954,0.954,26,26,26,27,2,1,4,1,NA,1,1.34,0.43,-0.43,60.7
