"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"11","FF",2023-09-30,93.6,1.97,5.27,"Moll, Sam",691023,594580,"","foul",NA,NA,NA,NA,5,"Jordan Walker lines out to second baseman Jonathan India.","R","R","L","STL","CIN","S",NA,"",1,1,2023,0.97,0.98,-0.05,2.95,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,NA,NA,-7.1188723773392,-136.188671781512,-2.36086811936082,13.6178302920099,28.5364083043958,-19.6782040884621,3.78,1.79,241,79,45,91,2487,4.6,716372,663886,668715,663697,682622,682829,605361,670770,666181,55.88,NA,NA,NA,NA,NA,NA,NA,63,3,"4-Seam Fastball",11,5,11,5,5,11,11,5,"Standard","Standard",110,0,-0.061,74.4,6.7,NA,0.061,88,6,6,0.988,0.988,31,21,31,21,1,3,4,1,NA,1,1.62,0.97,-0.97,21.9
"12","FF",2023-09-30,93.2,2.03,5.18,"Moll, Sam",691023,594580,"","foul",NA,NA,NA,NA,4,"Jordan Walker lines out to second baseman Jonathan India.","R","R","L","STL","CIN","S",NA,"",1,0,2023,0.65,1.13,-0.44,2.91,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,NA,NA,-7.49421166805382,-135.498112361063,-2.4542389147728,9.67325974550993,30.0528736675138,-17.9699106202342,3.78,1.79,182,69,43,90.1,2586,4.5,716372,663886,668715,663697,682622,682829,605361,670770,666181,56.03,NA,NA,NA,NA,NA,NA,NA,63,2,"4-Seam Fastball",11,5,11,5,5,11,11,5,"Standard","Standard",112,0,-0.052,76.8,7.7,NA,0.052,88,6,6,0.988,0.988,31,21,31,21,1,3,4,1,NA,1,1.51,0.65,-0.65,17.6
"13","FF",2023-09-30,93.4,2.03,5.16,"Moll, Sam",691023,594580,"","ball",NA,NA,NA,NA,14,"Jordan Walker lines out to second baseman Jonathan India.","R","R","L","STL","CIN","B",NA,"",0,0,2023,0.99,0.83,0.12,1.7,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,NA,NA,-6.8583759801009,-135.85930838294,-4.86497131076621,13.757192214837,29.037411351697,-20.9594064531875,4,2.02,NA,NA,NA,90.7,2494,4.6,716372,663886,668715,663697,682622,682829,605361,670770,666181,55.88,NA,NA,NA,NA,NA,NA,NA,63,1,"4-Seam Fastball",11,5,11,5,5,11,11,5,"Standard","Standard",116,0,0.04,NA,NA,NA,-0.04,NA,6,6,0.988,0.988,31,21,31,21,1,3,4,1,NA,1,1.78,0.99,-0.99,24.5
"14","ST",2023-09-30,81.3,2.23,4.9,"Moll, Sam",663457,594580,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Lars Nootbaar strikes out swinging.","R","L","L","STL","CIN","S",2,"",0,2,2023,-1.2,0.31,-1.35,1.72,NA,NA,660766,2,5,"Bot",NA,NA,NA,NA,NA,NA,-5.57371916226299,-118.199425980014,-0.973670712937514,-9.78603731942591,27.6612044298313,-29.3295356603659,3.33,1.61,NA,NA,NA,78.5,3179,4.9,716372,663886,668715,663697,682622,682829,669222,670770,656413,55.64,NA,0,0,1,0,0,NA,57,3,"Sweeper",11,5,11,5,5,11,11,5,"Infield shade","Standard",296,-0.002,-0.186,52.2,7.8,NA,0.186,NA,6,6,0.979,0.979,31,25,31,26,1,3,4,1,NA,1,3.21,-1.2,-1.2,13
"15","ST",2023-09-30,80.6,2.13,4.88,"Moll, Sam",663457,594580,"","foul",NA,NA,NA,NA,4,"Lars Nootbaar strikes out swinging.","R","L","L","STL","CIN","S",NA,"",0,1,2023,-1.15,0.21,-0.72,2.32,NA,NA,660766,2,5,"Bot",NA,NA,NA,NA,NA,NA,-4.05686269692206,-117.299255053868,0.614156766653812,-9.69493666217984,24.5577289662915,-30.6491653685306,3.33,1.61,5,63.3,-26,78.6,3031,5.1,716372,663886,668715,663697,682622,682829,669222,670770,656413,55.38,NA,NA,NA,NA,NA,NA,NA,57,2,"Sweeper",11,5,11,5,5,11,11,5,"Infield shade","Standard",296,0,-0.055,64.7,7.8,NA,0.055,88,6,6,0.979,0.979,31,25,31,26,1,3,4,1,NA,1,3.33,-1.15,-1.15,6.7
"16","FF",2023-09-30,93.1,2.1,5.08,"Moll, Sam",663457,594580,"","called_strike",NA,NA,NA,NA,7,"Lars Nootbaar strikes out swinging.","R","L","L","STL","CIN","S",NA,"",0,0,2023,0.98,0.85,-0.54,2.22,NA,NA,660766,2,5,"Bot",NA,NA,NA,NA,NA,NA,-8.66314961470171,-135.363821995103,-3.35695854265901,13.8736348864968,28.9762459461805,-21.204586494478,3.54,1.77,NA,NA,NA,90.7,2619,4.9,716372,663886,668715,663697,682622,682829,669222,670770,656413,55.64,NA,NA,NA,NA,NA,NA,NA,57,1,"4-Seam Fastball",11,5,11,5,5,11,11,5,"Infield shade","Standard",119,0,-0.045,NA,NA,NA,0.045,NA,6,6,0.979,0.979,31,25,31,26,1,3,4,1,NA,1,1.78,0.98,0.98,14.1
"17","FF",2023-09-26,94.6,2,5.15,"Moll, Sam",666310,594580,"field_out","hit_into_play",NA,NA,NA,NA,8,"Bo Naylor grounds out, pitcher Sam Moll to first baseman Christian Encarnacion-Strand.","R","L","L","CLE","CIN","X",1,"ground_ball",0,1,2023,1.15,0.95,-0.26,1.77,NA,NA,NA,2,5,"Bot",129.89,181.65,NA,NA,NA,NA,-8.18184698669879,-137.482972453069,-5.14518237732123,16.4216187287149,29.0223296811419,-19.1236341720424,3.43,1.56,1,NA,-70,92.1,2525,4.7,716435,571912,687952,663697,682622,682829,668715,670770,666181,55.78,NA,NA,0,NA,0,0,NA,54,2,"4-Seam Fastball",7,8,7,8,8,7,7,8,"Infield shade","Standard",122,-0.016,-0.23,38.5,6.7,NA,0.23,NA,-1,-1,0.349,0.349,31,23,31,23,1,2,2,4,4,3,1.59,1.15,1.15,23.4
"18","FF",2023-09-26,92.2,2.28,5.07,"Moll, Sam",666310,594580,"","called_strike",NA,NA,NA,NA,4,"Bo Naylor grounds out, pitcher Sam Moll to first baseman Christian Encarnacion-Strand.","R","L","L","CLE","CIN","S",NA,"",0,0,2023,0.93,1.03,-0.58,2.7,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,NA,NA,-8.9561198159218,-134.061987952286,-2.41683911763586,13.011623116517,26.5210951757214,-19.3924354879634,3.42,1.64,NA,NA,NA,89.7,2576,4.6,716435,571912,687952,663697,682622,682829,668715,670770,666181,55.92,NA,NA,NA,NA,NA,NA,NA,54,1,"4-Seam Fastball",7,8,7,8,8,7,7,8,"Infield shade","Standard",120,0,-0.045,NA,NA,NA,0.045,NA,-1,-1,0.349,0.349,31,23,31,23,1,2,2,4,4,3,1.64,0.93,0.93,19.6
"19","SI",2023-09-26,93.3,2.19,4.94,"Moll, Sam",686823,594580,"field_out","hit_into_play",NA,NA,NA,NA,5,"Will Brennan grounds out, third baseman Noelvi Marte to first baseman Christian Encarnacion-Strand.","R","L","L","CLE","CIN","X",5,"ground_ball",1,0,2023,1.28,-0.1,-0.22,2.65,NA,NA,NA,1,5,"Bot",108.06,167.42,NA,NA,NA,NA,-8.69005500361594,-135.680856206727,-0.0115217877004359,17.6142458651654,26.0408872461841,-33.5976781959992,3.43,1.55,11,100.1,-12,90.9,2352,4.6,716435,571912,687952,663697,682622,682829,668715,670770,666181,55.93,0.257,0.244,0,1,0,0,2,53,2,"Sinker",7,8,7,8,8,7,7,8,"Standard","Standard",118,-0.024,-0.306,64.7,5.9,0.295,0.306,100.1,-1,-1,0.373,0.373,31,25,31,25,1,2,2,2,4,4,2.69,1.28,1.28,17.3
"20","ST",2023-09-26,81.2,2.28,4.79,"Moll, Sam",686823,594580,"","ball",NA,NA,NA,NA,14,"Will Brennan grounds out, third baseman Noelvi Marte to first baseman Christian Encarnacion-Strand.","R","L","L","CLE","CIN","B",NA,"",0,0,2023,-1.65,-0.05,1.05,2.03,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,NA,NA,0.381120161762956,-118.212127760641,0.476856189436766,-15.5515715774192,23.2607031234358,-32.9200581655339,3.37,1.61,NA,NA,NA,78.5,2829,4.5,716435,571912,687952,663697,682622,682829,668715,670770,666181,56.05,NA,NA,NA,NA,NA,NA,NA,53,1,"Sweeper",7,8,7,8,8,7,7,8,"Standard","Standard",295,0,0.039,NA,NA,NA,-0.039,NA,-1,-1,0.373,0.373,31,25,31,25,1,2,2,2,4,4,3.51,-1.65,-1.65,11.4
