"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"69","CU",2024-09-21,76.4,0.98,5.89,"Pérez, Martín",683734,527048,"","ball",NA,NA,NA,NA,8,"Andrew Vaughn walks. Luis Robert Jr. to 2nd.","R","R","L","SD","CWS","B",NA,"",0,1,2024,-0.27,-0.43,-0.15,1.56,NA,NA,673357,1,6,"Top",NA,NA,NA,NA,NA,NA,-1.86830700081492,-111.191682899656,-1.21517942082752,-1.86734358207568,23.0242396526657,-35.6604720213839,3.21,1.47,NA,NA,NA,75.5,2405,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.5,NA,NA,NA,NA,NA,NA,NA,46,2,"Curveball",4,0,0,4,0,4,0,4,"Standard","Standard",319,0,0.029,NA,NA,NA,-0.029,NA,4,-4,0.924,0.076,33,26,33,26,3,2,6,1,8,1,4.38,-0.27,0.27,51.2
"70","SI",2024-09-21,90.9,0.98,5.72,"Pérez, Martín",683734,527048,"","called_strike",NA,NA,NA,NA,2,"Andrew Vaughn walks. Luis Robert Jr. to 2nd.","R","R","L","SD","CWS","S",NA,"",0,0,2024,1.48,0.71,-0.15,3.1,NA,NA,673357,1,6,"Top",NA,NA,NA,NA,NA,NA,-5.9495827249768,-132.125023893326,-2.09144461759305,18.5806156678445,31.6178109400227,-23.6929680362163,3.1,1.41,NA,NA,NA,89.7,1833,5.9,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.58,NA,NA,NA,NA,NA,NA,NA,46,1,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",132,0,-0.04,NA,NA,NA,0.04,NA,4,-4,0.924,0.076,33,26,33,26,3,2,6,1,8,1,2.09,1.48,-1.48,47.9
"71","FF",2024-09-21,90.3,0.83,5.89,"Pérez, Martín",673357,527048,"hit_by_pitch","hit_by_pitch",NA,NA,NA,NA,11,"Luis Robert Jr. hit by pitch.","R","R","L","SD","CWS","B",NA,"",0,1,2024,0.62,1.5,-1.68,4.39,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,-7.49543423866799,-131.247045036703,-0.905252257691068,8.85560279976126,30.2950093375819,-14.9997554745178,3.82,1.73,NA,NA,NA,89.2,2004,5.9,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.63,NA,0.720192,0.7,1,0,0,NA,45,2,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",141,-0.017,0.462,NA,NA,NA,-0.462,NA,4,-4,0.941,0.059,33,26,33,27,3,2,6,1,8,1,1.33,0.62,-0.62,48.1
"72","CH",2024-09-21,82.8,0.88,5.81,"Pérez, Martín",673357,527048,"","called_strike",NA,NA,NA,NA,5,"Luis Robert Jr. hit by pitch.","R","R","L","SD","CWS","S",NA,"",0,0,2024,1.11,0.94,-0.25,3.09,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,-4.73604493056832,-120.512489751023,-1.51025824359098,11.7778533153756,25.5649147926417,-22.9830265965368,3.82,1.75,NA,NA,NA,82.2,1572,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.43,NA,NA,NA,NA,NA,NA,NA,45,1,"Changeup",4,0,0,4,0,4,0,4,"Standard","Standard",131,0,-0.037,NA,NA,NA,0.037,NA,4,-4,0.941,0.059,33,26,33,27,3,2,6,1,8,1,2.41,1.11,-1.11,51
"73","SI",2024-09-21,89.8,1.11,5.7,"Pérez, Martín",678246,527048,"field_out","hit_into_play",NA,NA,NA,NA,6,"Miguel Vargas grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.","R","R","L","SD","CWS","X",4,"ground_ball",1,1,2024,1.28,0.81,0.33,2.66,NA,NA,NA,0,6,"Top",127.31,140.34,NA,NA,NA,NA,-4.61120581290443,-130.541664884612,-3.15904002558512,15.5574063320651,31.6875648940823,-22.5058275887909,3.32,1.57,33,95.1,-3,88.6,1934,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.52,0.309,0.295,0,1,0,0,2,44,3,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",135,0.015,-0.243,66.3,7.2,0.334,0.243,95.1,4,-4,0.926,0.074,33,24,33,25,3,2,6,3,8,1,2.06,1.28,-1.28,45.3
"74","CH",2024-09-21,82.4,1.09,5.81,"Pérez, Martín",678246,527048,"","ball",NA,NA,NA,NA,13,"Miguel Vargas grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.","R","R","L","SD","CWS","B",NA,"",0,1,2024,1.06,0.82,-0.26,0.84,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,-5.08424484462901,-119.657991271713,-6.18786311536873,11.2072850167039,26.2472628446583,-23.2609240574669,3.32,1.6,NA,NA,NA,81.3,1630,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.53,NA,NA,NA,NA,NA,NA,NA,44,2,"Changeup",4,0,0,4,0,4,0,4,"Standard","Standard",132,0,0.025,NA,NA,NA,-0.025,NA,4,-4,0.926,0.074,33,24,33,25,3,2,6,3,8,1,2.59,1.06,-1.06,51.9
"75","CU",2024-09-21,75.6,1.02,6.01,"Pérez, Martín",678246,527048,"","called_strike",NA,NA,NA,NA,7,"Miguel Vargas grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.","R","R","L","SD","CWS","S",NA,"",0,0,2024,-0.29,-0.47,-0.56,1.84,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,-2.74012908068687,-109.988830375795,-0.587282373053153,-1.72020308357497,23.8343939835812,-36.0871033121611,3.29,1.58,NA,NA,NA,74.4,2484,5.9,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.61,NA,NA,NA,NA,NA,NA,NA,44,1,"Curveball",4,0,0,4,0,4,0,4,"Standard","Standard",310,0,-0.037,NA,NA,NA,0.037,NA,4,-4,0.926,0.074,33,24,33,25,3,2,6,3,8,1,4.54,-0.29,0.29,51.2
"76","SI",2024-09-21,89.4,1.06,5.63,"Pérez, Martín",642020,527048,"field_out","hit_into_play",NA,NA,NA,NA,5,"Chuckie Robinson lines out to center fielder Jackson Merrill.","R","R","L","SD","CWS","X",8,"line_drive",2,1,2024,1.26,0.74,-0.14,2.77,NA,NA,NA,2,5,"Top",141.1,85.08,NA,NA,NA,NA,-5.58614384959934,-130.068086170992,-2.57112245813309,15.5158981245214,28.3030323780918,-23.4189923906446,3.38,1.65,287,83.4,25,88.8,1988,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.48,0.186,0.167,0,1,0,0,3,38,4,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",141,0.009,-0.303,75.6,6.4,0.22,0.303,88,3,-3,0.883,0.117,33,29,33,30,2,1,6,3,8,3,2.12,1.26,-1.26,43.7
"77","SI",2024-09-21,90.5,0.97,5.63,"Pérez, Martín",642020,527048,"","called_strike",NA,NA,NA,NA,8,"Chuckie Robinson lines out to center fielder Jackson Merrill.","R","R","L","SD","CWS","S",NA,"",2,0,2024,1.38,0.83,0.11,1.87,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,-5.08197059201612,-131.594636590484,-5.16844228645028,17.1238642794263,29.3107770348711,-21.5834028618882,3.38,1.64,NA,NA,NA,90,1956,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.35,NA,NA,NA,NA,NA,NA,NA,38,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",139,0,-0.061,NA,NA,NA,0.061,NA,3,-3,0.883,0.117,33,29,33,30,2,1,6,3,8,3,1.97,1.38,-1.38,47.7
"78","SI",2024-09-21,89.6,1.06,5.54,"Pérez, Martín",642020,527048,"","ball",NA,NA,NA,NA,13,"Chuckie Robinson lines out to center fielder Jackson Merrill.","R","R","L","SD","CWS","B",NA,"",1,0,2024,1.36,0.88,-1.16,1.3,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,-8.34027784189733,-130.050068599463,-6.29146713650292,17.1524584287978,27.9711640058118,-21.0079033417847,3.48,1.66,NA,NA,NA,89.3,1921,6.3,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.2,NA,NA,NA,NA,NA,NA,NA,38,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",137,0,0.068,NA,NA,NA,-0.068,NA,3,-3,0.883,0.117,33,29,33,30,2,1,6,3,8,3,1.98,1.36,-1.36,43.3
"79","SI",2024-09-21,89.7,1.07,5.57,"Pérez, Martín",642020,527048,"","ball",NA,NA,NA,NA,12,"Chuckie Robinson lines out to center fielder Jackson Merrill.","R","R","L","SD","CWS","B",NA,"",0,0,2024,1.23,0.78,0.2,3.81,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,NA,NA,-4.74178508762678,-130.561095683136,0.01228491493743,15.0804982126134,29.1255455490541,-23.5274478991001,3.48,1.68,NA,NA,NA,89.1,1984,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.47,NA,NA,NA,NA,NA,NA,NA,38,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",139,0,0.04,NA,NA,NA,-0.04,NA,3,-3,0.883,0.117,33,29,33,30,2,1,6,3,8,3,2.07,1.23,-1.23,44.2
"80","SI",2024-09-21,90.5,1.1,5.67,"Pérez, Martín",676113,527048,"strikeout","called_strike",NA,NA,NA,NA,2,"Zach DeLoach called out on strikes.","R","L","L","SD","CWS","S",2,"",1,2,2024,1.51,0.59,-0.05,3.22,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,-6.0561396456961,-131.696659721893,-1.43921728968821,18.8916841583761,28.353664234674,-25.184423061838,3.44,1.68,NA,NA,NA,90.1,1927,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.42,NA,0,0,1,0,0,NA,37,4,"Sinker",3,0,0,3,0,3,0,3,"Infield shade","Standard",138,0.015,-0.182,NA,NA,NA,0.182,NA,3,-3,0.868,0.132,33,25,33,26,2,1,6,3,8,3,2.19,1.51,1.51,44.1
"81","CH",2024-09-21,84.3,1.04,5.62,"Pérez, Martín",676113,527048,"","ball",NA,NA,NA,NA,13,"Zach DeLoach called out on strikes.","R","L","L","SD","CWS","B",NA,"",0,2,2024,1.15,0.69,-0.67,0.72,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,-6.22971628665748,-122.411289918557,-6.27705986810931,12.8046708847515,26.5063007352514,-24.0841136114742,3.54,1.66,NA,NA,NA,83.7,1696,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.29,NA,NA,NA,NA,NA,NA,NA,37,3,"Changeup",3,0,0,3,0,3,0,3,"Infield shade","Standard",131,0,0.02,NA,NA,NA,-0.02,NA,3,-3,0.868,0.132,33,25,33,26,2,1,6,3,8,3,2.55,1.15,1.15,46.4
"82","CU",2024-09-21,75.3,1.13,5.83,"Pérez, Martín",676113,527048,"","swinging_strike",NA,NA,NA,NA,12,"Zach DeLoach called out on strikes.","R","L","L","SD","CWS","S",NA,"",0,1,2024,-0.35,-0.6,0.92,2.63,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,0.182116665318301,-109.54039578015,1.60613774787475,-2.803529137809,21.4736861180801,-37.5546497850603,3.44,1.63,NA,NA,NA,74.3,2500,5.8,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.72,NA,NA,NA,NA,NA,NA,NA,37,2,"Curveball",3,0,0,3,0,3,0,3,"Infield shade","Standard",312,0,-0.057,73.6,8,NA,0.057,NA,3,-3,0.868,0.132,33,25,33,26,2,1,6,3,8,3,4.66,-0.35,-0.35,49.2
"83","SI",2024-09-21,89.5,1.03,5.67,"Pérez, Martín",676113,527048,"","called_strike",NA,NA,NA,NA,5,"Zach DeLoach called out on strikes.","R","L","L","SD","CWS","S",NA,"",0,0,2024,1.69,0.87,-0.27,2.57,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,-6.69892507687346,-130.016093263101,-3.3653663618132,20.5164336106374,31.0784051018371,-21.7796325623136,3.52,1.7,NA,NA,NA,88.2,2025,5.9,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.62,NA,NA,NA,NA,NA,NA,NA,37,1,"Sinker",3,0,0,3,0,3,0,3,"Infield shade","Standard",138,0,-0.037,NA,NA,NA,0.037,NA,3,-3,0.868,0.132,33,25,33,26,2,1,6,3,8,3,2.01,1.69,1.69,48.1
"84","SI",2024-09-21,90.7,0.91,5.8,"Pérez, Martín",676070,527048,"strikeout","called_strike",NA,NA,NA,NA,13,"Jacob Amaya called out on strikes.","R","R","L","SD","CWS","S",2,"",1,2,2024,1.57,0.91,-1.04,2.29,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,NA,NA,-8.18944627143098,-131.609142356315,-4.66433820185713,20.0657788121188,32.1223845341112,-20.7964247217066,3.14,1.47,NA,NA,NA,89.6,1800,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.41,NA,0,0,1,0,0,NA,36,4,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",134,0.022,-0.186,NA,NA,NA,0.186,NA,3,-3,0.846,0.154,33,25,33,26,2,1,6,3,8,1,1.91,1.57,-1.57,50.6
"85","SI",2024-09-21,89.1,1.07,5.64,"Pérez, Martín",676070,527048,"","foul",NA,NA,NA,NA,6,"Jacob Amaya called out on strikes.","R","R","L","SD","CWS","S",NA,"",1,1,2024,1.27,0.97,0.65,2.55,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,NA,NA,-3.69385256770236,-129.684795239176,-3.51952424592029,15.082310497833,30.5381580908873,-20.7002335981936,3.19,1.47,290,90.7,42,88.3,1968,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.44,NA,NA,NA,NA,NA,NA,NA,36,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",135,0,-0.056,64.7,6.8,NA,0.056,90.7,3,-3,0.846,0.154,33,25,33,26,2,1,6,3,8,1,1.93,1.27,-1.27,44.5
"86","SI",2024-09-21,90,1.03,5.69,"Pérez, Martín",676070,527048,"","called_strike",NA,NA,NA,NA,6,"Jacob Amaya called out on strikes.","R","R","L","SD","CWS","S",NA,"",1,0,2024,1.35,0.9,0.33,2.37,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,NA,NA,-4.56471304417144,-130.901539697744,-4.06279212659614,16.4363637990796,30.5601615388421,-21.2148421660121,3.19,1.53,NA,NA,NA,89,1896,5.9,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.59,NA,NA,NA,NA,NA,NA,NA,36,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",135,0,-0.049,NA,NA,NA,0.049,NA,3,-3,0.846,0.154,33,25,33,26,2,1,6,3,8,1,1.94,1.35,-1.35,45.6
"87","SI",2024-09-21,89.5,0.99,5.66,"Pérez, Martín",676070,527048,"","ball",NA,NA,NA,NA,8,"Jacob Amaya called out on strikes.","R","R","L","SD","CWS","B",NA,"",0,0,2024,1.34,0.87,-0.24,1.5,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,NA,NA,-5.82427584980979,-129.95998904466,-5.97019683860823,16.3714200149348,30.720435185463,-21.2437436219562,3.21,1.49,NA,NA,NA,88.5,1867,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.43,NA,NA,NA,NA,NA,NA,NA,36,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",132,0,0.038,NA,NA,NA,-0.038,NA,3,-3,0.846,0.154,33,25,33,26,2,1,6,3,8,1,2.02,1.34,-1.34,48
"88","FC",2024-09-21,84.8,1.13,5.58,"Pérez, Martín",666150,527048,"field_out","hit_into_play",NA,NA,NA,NA,5,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","X",8,"fly_ball",3,2,2024,-0.22,0.83,-0.23,2.04,NA,NA,NA,2,4,"Top",83.74,87.91,NA,NA,NA,NA,-2.74290090510999,-123.586461920364,-3.69515382829742,-1.74912188671822,21.6598909364668,-23.0877458536112,3.19,1.52,296,90.3,39,85.2,2218,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.32,0.006,0.005,0,1,0,0,3,30,7,"Cutter",2,0,0,2,0,2,0,2,"Infield shade","Standard",166,0.011,-0.325,67.4,7.1,0.011,0.325,90.3,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,2.3,-0.22,-0.22,44.9
"89","SI",2024-09-21,91.1,1.18,5.67,"Pérez, Martín",666150,527048,"","ball",NA,NA,NA,NA,12,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","B",NA,"",2,2,2024,1.34,0.75,0.7,3.8,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,NA,NA,-4.07158239753728,-132.566733010139,-0.374203116649228,16.7199729274817,29.2681486922786,-23.5147770868746,3.25,1.58,NA,NA,NA,90.7,1820,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.41,NA,NA,NA,NA,NA,NA,NA,30,6,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",137,0,0.106,NA,NA,NA,-0.106,NA,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,2.01,1.34,1.34,42.9
"90","CH",2024-09-21,83.8,1.11,5.63,"Pérez, Martín",666150,527048,"","foul",NA,NA,NA,NA,3,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","S",NA,"",2,2,2024,1.07,0.75,0.8,2.89,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,NA,NA,-2.82083683960559,-122.027192876679,-1.40513331151374,11.2111433747362,24.8574366925387,-24.5935935414995,3.19,1.52,66,54,75,83.5,1658,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.35,NA,NA,NA,NA,NA,NA,NA,30,5,"Changeup",2,0,0,2,0,2,0,2,"Infield shade","Standard",125,0,0,65.2,5.9,NA,0,88,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,2.5,1.07,1.07,44.6
"91","SI",2024-09-21,90.8,0.93,5.73,"Pérez, Martín",666150,527048,"","foul",NA,NA,NA,NA,1,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","S",NA,"",2,1,2024,1.13,0.83,-0.46,2.95,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,NA,NA,-5.86268955165838,-132.035722470126,-2.74981501574415,14.4701834653845,30.7255557167424,-22.1565086873499,3.19,1.52,218,77.5,52,90,1881,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.47,NA,NA,NA,NA,NA,NA,NA,30,4,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",132,0,-0.084,65.2,6,NA,0.084,88,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,1.96,1.13,1.13,46.5
"92","SI",2024-09-21,91,1.06,5.74,"Pérez, Martín",666150,527048,"","ball",NA,NA,NA,NA,12,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","B",NA,"",1,1,2024,1.37,0.93,0.49,3.88,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,NA,NA,-4.34469003390166,-132.414731009873,-0.701086440585049,16.9915591589169,31.4115873206147,-21.4494709358547,3.27,1.53,NA,NA,NA,90.1,2016,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.52,NA,NA,NA,NA,NA,NA,NA,30,3,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",143,0,0.058,NA,NA,NA,-0.058,NA,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,1.85,1.37,1.37,43.5
"93","SI",2024-09-21,90.9,0.8,5.69,"Pérez, Martín",666150,527048,"","ball",NA,NA,NA,NA,13,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","B",NA,"",0,1,2024,1.2,0.88,-1.4,2.42,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,NA,NA,-8.0512627168416,-132.009348315437,-4.1054060844628,15.8401884088083,30.0614100011431,-21.1716691523926,3.35,1.55,NA,NA,NA,90.3,1916,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.33,NA,NA,NA,NA,NA,NA,NA,30,2,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",140,0,0.029,NA,NA,NA,-0.029,NA,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,1.9,1.2,1.2,51.1
"94","SI",2024-09-21,91.1,1.03,5.75,"Pérez, Martín",666150,527048,"","swinging_strike",NA,NA,NA,NA,2,"Dominic Fletcher flies out to center fielder Jackson Merrill.","R","L","L","SD","CWS","S",NA,"",0,0,2024,1.64,0.95,0.15,3.16,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,NA,NA,-5.70135055590153,-132.40065474197,-2.55113704105618,20.5019374455133,32.5852675726142,-20.7697236033635,3.19,1.52,NA,NA,NA,90.2,1926,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.37,NA,NA,NA,NA,NA,NA,NA,30,1,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",136,0,-0.041,63.8,5.2,NA,0.041,NA,2,-2,0.782,0.218,33,26,33,27,2,1,6,1,8,1,1.84,1.64,1.64,42.6
"95","CH",2024-09-21,83.9,0.96,5.75,"Pérez, Martín",682868,527048,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Bryan Ramos strikes out swinging.","R","R","L","SD","CWS","S",2,"",3,2,2024,1.11,0.67,1.23,1.98,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,NA,-1.57587166426667,-122.059848247753,-3.47734656839135,11.2513918748731,30.2699321116616,-25.004146633807,3.41,1.64,NA,NA,NA,82.9,1681,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.27,NA,0,0,1,0,0,NA,29,7,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",126,0.018,-0.332,67.5,9.2,NA,0.332,NA,2,-2,0.764,0.236,33,22,33,22,2,1,6,1,8,3,2.64,1.11,-1.11,46.6
"96","SI",2024-09-21,90.7,1.02,5.55,"Pérez, Martín",682868,527048,"","foul",NA,NA,NA,NA,7,"Bryan Ramos strikes out swinging.","R","R","L","SD","CWS","S",NA,"",3,2,2024,1.27,0.69,-0.38,1.67,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,NA,-6.19484433497362,-131.835471378705,-5.19169514320059,16.1381913408828,30.4099108327575,-23.1396706469463,3.41,1.64,NA,NA,NA,90.1,1875,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.33,NA,NA,NA,NA,NA,NA,NA,29,6,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",130,0,0,73.4,8.8,NA,0,NA,2,-2,0.764,0.236,33,22,33,22,2,1,6,1,8,3,2.1,1.27,-1.27,43
"97","FC",2024-09-21,86.1,0.96,5.65,"Pérez, Martín",682868,527048,"","ball",NA,NA,NA,NA,13,"Bryan Ramos strikes out swinging.","R","R","L","SD","CWS","B",NA,"",2,2,2024,-0.15,0.96,-1.69,0.39,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,NA,-5.9634877786352,-125.092011088218,-8.12728747014499,-0.332954302234347,26.1730732782484,-20.6436193811345,3.41,1.64,NA,NA,NA,85.6,2108,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.34,NA,NA,NA,NA,NA,NA,NA,29,5,"Cutter",2,0,0,2,0,2,0,2,"Standard","Standard",155,0,0.108,NA,NA,NA,-0.108,NA,2,-2,0.764,0.236,33,22,33,22,2,1,6,1,8,3,2.14,-0.15,0.15,49.3
"98","SI",2024-09-21,90.8,0.68,5.83,"Pérez, Martín",682868,527048,"","ball",NA,NA,NA,NA,11,"Bryan Ramos strikes out swinging.","R","R","L","SD","CWS","B",NA,"",1,2,2024,1.28,1.1,-1.36,2.95,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,NA,-7.81741886461501,-131.951310815964,-3.54483371162349,16.6443527123057,32.0480654840584,-18.8079383110832,3.41,1.7,NA,NA,NA,89.9,1915,6.2,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.35,NA,NA,NA,NA,NA,NA,NA,29,4,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",138,0,0.043,NA,NA,NA,-0.043,NA,2,-2,0.764,0.236,33,22,33,22,2,1,6,1,8,3,1.7,1.28,-1.28,50.5
"99","SI",2024-09-21,90.1,1.15,5.7,"Pérez, Martín",682868,527048,"","called_strike",NA,NA,NA,NA,3,"Bryan Ramos strikes out swinging.","R","R","L","SD","CWS","S",NA,"",1,1,2024,1.25,1.02,0.33,3.42,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,NA,-4.67554089608166,-131.015451151874,-1.78087693257974,15.3995952555793,31.5898025738562,-20.4125328293385,3.41,1.66,NA,NA,NA,89.2,1845,6.1,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.39,NA,NA,NA,NA,NA,NA,NA,29,3,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",145,0,-0.061,NA,NA,NA,0.061,NA,2,-2,0.764,0.236,33,22,33,22,2,1,6,1,8,3,1.83,1.25,-1.25,47.1
"100","SI",2024-09-21,90,1.22,5.67,"Pérez, Martín",682868,527048,"","swinging_strike",NA,NA,NA,NA,3,"Bryan Ramos strikes out swinging.","R","R","L","SD","CWS","S",NA,"",1,0,2024,1.27,1.04,0.62,3.13,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,NA,-4.14225282508211,-130.981377601259,-2.46302060230984,15.4341384305665,31.7208963720022,-19.9811502928629,3.41,1.64,NA,NA,NA,89,1898,6,745360,553869,650333,630105,592518,593428,595777,701538,665487,54.53,NA,NA,NA,NA,NA,NA,NA,29,2,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",141,0,-0.051,71.7,8.5,NA,0.051,NA,2,-2,0.764,0.236,33,22,33,22,2,1,6,1,8,3,1.81,1.27,-1.27,45.1
